eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,magnitudeType 
619463578,ISC,2020,9,27,21,30,40.32,3.28,127.1805,9.4814,8.674,6.082,88.0,5.0,21.5,4.59,0.236,
619397415,ISC-EHB,2020,9,30,0,49,40.76,nan,122.602,19.857,4.9,3.1,90.0,18.0,3.9,4.78,0.11,
619447812,ISC-EHB,2020,10,2,6,56,56.46,nan,119.893,15.811,4.8,2.9,71.0,60.0,4.3,4.9,nan,
619453472,ISC-EHB,2020,10,3,3,25,12.84,nan,126.111,6.179,3.3,1.7,72.0,132.0,1.2,4.9,nan,
619454340,ISC-EHB,2020,10,3,14,15,54.34,nan,120.43,15.636,4.4,3.0,76.0,25.0,nan,4.71,0.159,
619483740,ISC,2020,10,3,23,26,57.28,0.98,123.3377,3.195,91.32,16.76,73.0,550.0,nan,3.54,0.384,
619485969,ISC,2020,10,5,7,20,6.51,1.6,119.3577,17.5099,21.28,9.773,137.0,10.0,nan,4.65,0.159,
619455119,ISC-EHB,2020,10,5,7,30,50.37,nan,124.663,2.268,4.1,2.2,61.0,219.0,2.2,4.9,0.306,
619485991,ISC,2020,10,5,13,29,6.42,1.81,127.391,6.6638,10.79,6.658,93.0,27.0,13.4,4.32,0.306,
624738835,ISC,2020,10,6,3,11,0.56,1.07,125.145,4.2911,32.01,10.03,91.0,150.0,nan,4.53,0.287,
619495851,ISC,2020,10,7,13,25,43.51,1.05,122.4209,17.9304,11.2,6.773,74.0,25.0,nan,3.54,0.335,
619500601,ISC,2020,10,9,10,42,34.34,1.92,126.6072,9.9076,9.236,4.334,70.0,12.0,12.2,4.59,0.147,
619503546,ISC-EHB,2020,10,12,13,38,50.85,nan,119.033,15.001,4.2,3.0,71.0,15.0,nan,4.22,0.287,
619480741,ISC-EHB,2020,10,13,6,49,5.22,nan,125.614,11.289,5.2,3.2,70.0,70.0,4.4,4.83,0.192,
619503621,ISC,2020,10,13,23,11,29.69,1.13,120.2146,17.8614,12.15,7.048,121.0,35.0,nan,3.65,0.335,
619508890,ISC,2020,10,14,8,14,47.57,0.99,128.4064,2.3379,15.79,10.68,53.0,250.0,nan,3.98,0.335,
619508900,ISC,2020,10,14,13,11,24.22,1.66,127.0003,8.6094,11.02,5.348,72.0,25.0,11.9,4.21,0.366,
619486063,ISC-EHB,2020,10,15,8,51,39.45,nan,126.17,7.139,6.6,3.9,78.0,40.0,5.6,4.34,0.236,
619509583,IDC,2020,10,15,15,59,1.21,1.72,125.1907,3.318,126.5,23.3,67.0,0.0,nan,4.22,0.236,
619509594,ISC,2020,10,15,19,32,41.16,1.03,125.2033,2.1793,55.72,16.46,83.0,10.0,nan,3.65,0.454,
619483928,ISC-EHB,2020,10,16,0,32,46.06,nan,122.219,10.487,5.0,3.7,72.0,39.0,nan,4.77,0.159,
624719851,ISC-EHB,2020,10,17,15,3,14.45,nan,120.326,23.283,1.7,1.5,154.0,14.0,nan,4.8,nan,
619488219,ISC-EHB,2020,10,18,5,46,53.76,nan,126.072,11.23,5.2,2.9,83.0,32.0,1.5,4.77,0.159,
619515251,ISC,2020,10,19,17,16,7.96,0.7,120.731,15.3415,25.0,8.853,64.0,150.0,nan,4.09,0.236,
619515263,ISC,2020,10,19,20,59,7.47,0.69,126.6108,7.909,8.372,5.603,83.0,82.0,6.54,5.7,0.254,
619515333,ISC,2020,10,20,3,34,47.65,2.19,120.7682,16.5858,7.202,4.924,88.0,1.0,15.4,4.46,0.236,
620220822,ISC,2020,10,21,9,27,53.15,0.56,120.1826,20.6034,11.46,5.318,87.0,25.0,nan,5.33,0.159,
619523257,ISC,2020,10,26,4,24,15.08,1.09,123.3878,3.4773,36.54,20.87,57.0,500.0,nan,3.54,0.384,
619509214,ISC-EHB,2020,10,27,23,38,1.26,nan,122.144,19.539,6.7,4.9,121.0,15.0,nan,4.59,0.287,
619542219,IDC,2020,10,30,3,35,7.84,1.78,127.4173,1.9642,65.7,19.1,85.0,0.0,nan,4.65,0.236,
619515516,ISC-EHB,2020,10,30,20,32,44.25,nan,125.694,13.158,5.7,3.5,86.0,15.0,nan,4.4,0.236,
619543251,ISC,2020,11,1,0,35,42.11,1.4,124.975,23.7997,14.54,6.373,146.0,7.0,nan,3.76,0.335,
619543301,ISC-EHB,2020,11,2,6,29,1.43,nan,121.962,8.662,6.0,5.3,49.0,16.0,nan,4.28,0.236,
619543365,ISC,2020,11,3,11,55,8.7,2.33,125.8782,23.8874,9.835,7.021,151.0,3.0,14.3,3.91,0.236,
619543392,ISC,2020,11,3,20,18,14.39,1.67,127.2662,3.4884,101.6,11.73,66.0,45.0,nan,3.65,0.384,
619544658,ISC,2020,11,4,19,9,22.34,0.61,124.4227,1.9439,9.5,9.193,97.0,268.0,nan,3.98,0.306,
619519910,ISC-EHB,2020,11,6,1,40,18.02,nan,122.111,23.155,2.2,2.0,93.0,22.0,2.2,5.0,nan,
619554368,ISC,2020,11,10,9,51,14.69,1.01,120.0184,13.4564,17.89,9.604,169.0,16.0,nan,4.4,0.147,
619556678,IDC,2020,11,11,23,0,59.35,3.19,123.6175,16.9139,298.7,24.6,65.0,0.0,nan,4.22,0.236,
619556680,ISC,2020,11,11,23,25,4.83,1.73,122.9123,9.1225,5.011,4.48,67.0,13.0,11.8,4.22,0.192,
619541719,ISC-EHB,2020,11,12,7,18,28.65,nan,126.053,10.202,3.5,2.0,69.0,72.0,2.1,5.3,nan,
619542465,ISC-EHB,2020,11,12,19,19,48.4,nan,122.732,4.123,2.8,1.8,73.0,582.0,1.5,5.2,nan,
619558573,ISC,2020,11,13,6,5,37.36,0.91,127.8141,2.0206,40.64,15.35,62.0,150.0,nan,3.87,0.537,
619559354,ISC,2020,11,14,10,10,34.99,0.81,121.8411,11.1451,9.472,5.532,69.0,22.0,nan,4.34,0.159,
619559411,ISC,2020,11,15,13,55,28.94,1.38,125.7451,8.3406,12.62,5.377,74.0,30.0,13.2,4.16,0.236,
619544122,ISC-EHB,2020,11,15,22,37,43.94,nan,126.29,8.774,2.7,1.7,68.0,50.0,1.0,6.0,nan,
619559433,ISC,2020,11,15,22,49,11.77,0.58,124.5507,13.5196,11.4,5.64,63.0,35.0,nan,4.44,0.306,
619561126,ISC-EHB,2020,11,17,14,27,10.64,nan,122.655,3.182,4.3,2.6,76.0,530.0,2.2,4.56,0.306,
619561147,ISC,2020,11,18,0,12,23.87,1.29,126.158,3.0728,20.64,11.32,8.0,35.0,nan,3.76,0.335,
624721733,ISC,2020,11,18,12,10,43.44,1.05,122.5353,23.6994,3.245,2.185,121.0,25.0,9.82,4.22,0.192,
619553215,ISC-EHB,2020,11,19,12,14,11.07,nan,123.317,7.971,8.3,5.2,68.0,26.0,nan,4.8,nan,
619563814,ISC,2020,11,20,23,50,54.69,0.85,124.7923,10.9898,21.29,5.173,131.0,10.0,nan,3.54,0.454,
619569064,ISC,2020,11,21,11,12,58.62,0.58,126.2103,7.695,7.705,5.151,103.0,10.0,nan,4.03,0.159,
619569105,ISC,2020,11,22,7,34,0.17,0.55,122.0169,2.6445,17.32,9.863,69.0,559.0,nan,4.21,0.366,
619569148,ISC,2020,11,22,22,7,30.15,1.33,121.5034,2.248,19.15,13.57,155.0,10.0,nan,3.79,0.236,
619576502,ISC,2020,11,25,13,13,56.24,0.77,124.1499,9.0206,59.85,16.96,72.0,551.0,nan,3.76,0.384,
619559471,ISC-EHB,2020,11,25,17,28,30.08,nan,126.048,10.753,10.2,3.7,71.0,66.0,8.1,4.34,0.147,
619595049,ISC,2020,11,29,23,51,58.29,1.25,127.0943,7.8479,11.54,7.73,107.0,10.0,nan,4.96,0.192,
619601747,ISC,2020,12,2,8,46,52.12,0.93,120.6474,22.1529,4.326,2.909,52.0,33.0,7.06,4.03,0.236,
619601788,ISC,2020,12,2,19,55,15.98,0.57,123.6037,3.161,11.69,7.912,89.0,400.0,nan,3.87,0.384,
619610843,ISC,2020,12,4,16,49,23.79,0.99,124.5923,11.4689,8.786,5.325,66.0,21.0,4.04,4.03,0.192,
619613843,IDC,2020,12,5,13,57,5.86,1.93,127.8745,3.5624,158.2,21.8,68.0,0.0,nan,4.71,0.159,
619615478,ISC,2020,12,6,0,35,18.89,1.01,123.5153,21.693,22.02,11.92,102.0,35.0,nan,3.54,0.335,
619579980,ISC-EHB,2020,12,7,14,37,24.57,nan,124.495,12.981,2.2,1.3,70.0,81.0,0.8,5.4,nan,
619620671,ISC,2020,12,9,17,17,33.6,1.33,124.395,14.3578,15.69,9.336,52.0,22.0,nan,3.54,0.335,
621854039,ISC,2020,12,10,6,15,3.73,4.84,124.099,3.4132,64.79,33.47,173.0,500.0,nan,4.34,0.236,
619595124,ISC-EHB,2020,12,10,14,7,18.24,nan,126.134,2.068,8.0,5.1,68.0,88.0,5.6,4.89,0.236,
619601316,ISC-EHB,2020,12,10,18,40,26.62,nan,124.192,5.741,7.5,3.6,74.0,506.0,2.7,4.32,0.306,
us7000cq92,usgsComcat,2020,12,11,12,58,6.71,nan,125.3592,23.9426,nan,nan,nan,26.64,5.9,4.9,0.283,
619624599,ISC,2020,12,11,19,6,37.66,0.82,123.7422,6.7934,8.1,4.887,42.0,10.0,nan,4.09,0.384,
619602515,ISC-EHB,2020,12,12,20,4,3.39,nan,120.504,18.48,5.5,3.4,77.0,41.0,3.2,4.59,0.192,
619602535,ISC-EHB,2020,12,13,6,53,33.63,nan,120.364,16.692,4.7,3.1,79.0,88.0,2.9,4.34,0.159,
619626321,ISC,2020,12,14,3,11,3.27,1.21,127.6742,8.9858,14.52,9.51,84.0,35.0,nan,4.28,0.192,
619611102,ISC-EHB,2020,12,15,23,22,3.08,nan,125.398,5.27,2.3,1.6,62.0,60.0,2.1,6.3,nan,
619626434,ISC,2020,12,16,7,32,32.88,1.21,122.1135,23.535,5.526,2.417,108.0,12.0,8.19,4.53,0.147,
619628009,ISC,2020,12,17,11,6,7.99,1.38,127.5362,19.8471,36.61,14.92,97.0,10.0,nan,3.76,0.335,
619628025,ISC,2020,12,17,17,42,46.53,0.75,126.2279,2.6752,9.822,8.086,35.0,10.0,nan,4.09,0.287,
619628066,ISC-EHB,2020,12,18,9,26,26.5,nan,120.651,14.303,8.2,6.3,78.0,144.0,3.1,4.59,0.287,
619617373,ISC-EHB,2020,12,18,18,51,59.67,nan,119.663,21.33,3.2,2.0,127.0,15.0,nan,4.4,0.159,
619617733,ISC-EHB,2020,12,19,20,40,54.76,nan,126.37,10.895,7.5,4.5,82.0,15.0,nan,4.65,0.159,
619620717,ISC-EHB,2020,12,21,18,14,44.4,nan,121.599,14.814,6.0,3.6,77.0,13.0,2.2,5.0,nan,
619648173,ISC,2020,12,23,22,18,49.92,0.83,123.8667,6.0005,31.23,14.14,59.0,500.0,nan,3.98,0.335,
619625995,ISC-EHB,2020,12,25,2,0,34.04,nan,126.017,5.197,3.6,2.1,75.0,112.0,1.5,5.2,nan,
619626043,ISC-EHB,2020,12,25,10,4,38.64,nan,122.434,13.369,4.6,2.6,78.0,37.0,2.8,5.3,nan,
619679999,ISC,2020,12,25,16,53,42.84,0.83,123.6127,14.0715,14.52,8.804,44.0,10.0,nan,4.34,0.236,
619626608,ISC,2020,12,26,0,28,47.57,0.78,120.348,22.6073,3.634,2.703,48.0,41.0,4.39,4.3,0.11,
619717369,ISC,2020,12,27,11,57,54.65,1.32,126.0069,11.6326,15.99,12.91,133.0,33.0,nan,3.65,0.317,
619627026,ISC-EHB,2020,12,28,2,37,41.87,nan,123.664,4.582,4.8,2.9,87.0,489.0,2.3,4.44,0.306,
619717475,ISC,2020,12,28,22,50,2.04,0.51,125.2168,3.7739,16.53,7.269,87.0,100.0,nan,4.09,0.306,
619719555,ISC,2020,12,29,16,38,54.29,1.95,127.119,8.3146,9.473,8.762,96.0,4.0,12.0,4.44,0.366,
619628175,ISC-EHB,2020,12,29,18,43,22.15,nan,124.205,9.413,3.2,2.1,73.0,530.0,1.3,4.32,0.283,
619719563,ISC,2020,12,29,20,20,37.53,0.84,122.0415,18.2455,13.88,8.171,63.0,10.0,nan,3.65,0.317,
619719600,ISC,2020,12,30,9,47,19.01,1.43,124.8037,5.0564,39.22,8.413,94.0,10.0,nan,3.76,0.335,
619722368,ISC,2021,1,2,11,53,44.79,1.43,128.8467,2.7903,46.8,20.9,72.0,200.0,nan,4.53,0.159,
619760526,ISC,2021,1,4,0,47,3.81,0.81,123.2924,2.4249,17.86,10.94,98.0,450.0,nan,3.33,0.628,
619760529,ISC,2021,1,4,2,35,10.66,1.14,121.9648,19.1105,49.27,13.4,86.0,35.0,nan,3.65,0.317,
619760538,ISC,2021,1,4,8,47,27.09,1.13,121.4146,20.6344,45.16,13.76,88.0,35.0,nan,3.44,0.317,
619760545,ISC,2021,1,4,11,41,19.06,1.38,119.7454,22.1138,5.051,2.96,31.0,1.0,9.16,4.34,0.192,
619645333,ISC,2021,1,7,16,47,20.88,1.23,121.9494,7.6869,5.145,4.416,76.0,30.0,9.5,4.53,0.159,
619762856,IDC,2021,1,7,21,25,22.72,2.09,123.1801,4.1087,296.7,24.1,63.0,0.0,nan,4.46,0.159,
619645844,ISC,2021,1,8,9,4,15.48,0.77,121.666,22.0303,4.126,3.386,131.0,13.0,4.78,4.39,0.11,
619764528,ISC,2021,1,8,16,48,21.64,0.68,125.9096,5.8465,8.503,6.643,77.0,148.0,6.27,4.41,0.335,
619765329,ISC,2021,1,10,18,20,27.43,1.86,120.7568,12.3569,5.51,4.253,85.0,10.0,12.5,4.71,0.192,
619648319,ISC,2021,1,12,10,11,49.95,0.28,125.5063,4.1997,6.287,3.717,80.0,10.0,nan,4.71,0.159,
619648268,ISC,2021,1,12,13,38,14.85,0.52,120.4135,18.989,5.6,3.395,76.0,15.0,3.27,5.1,nan,
619775291,ISC,2021,1,13,11,9,29.28,0.67,127.0474,4.2144,14.83,8.718,65.0,36.0,nan,4.34,0.287,
619775257,ISC,2021,1,13,19,16,29.73,0.99,125.8352,9.8265,7.742,4.958,58.0,123.0,8.3,4.46,0.159,
619779488,ISC,2021,1,14,5,8,29.4,0.59,127.544,4.3046,14.13,7.793,67.0,10.0,nan,4.09,0.306,
619779602,ISC,2021,1,15,13,14,43.89,0.88,121.319,14.117,12.76,11.52,112.0,10.0,nan,3.98,0.335,
619779608,ISC,2021,1,15,14,45,40.02,0.74,122.6272,23.9032,3.301,2.356,159.0,21.0,4.6,4.01,0.11,
619788638,ISC,2021,1,16,12,14,49.41,1.28,127.5228,8.4703,14.23,10.52,89.0,34.0,nan,4.46,0.341,
619720914,ISC,2021,1,16,23,10,59.35,0.48,121.4313,22.4971,2.704,2.142,97.0,23.0,3.24,5.1,nan,
619798878,ISC,2021,1,19,8,9,32.6,1.01,125.9798,12.593,19.53,8.63,85.0,32.0,nan,3.87,0.384,
619722684,ISC,2021,1,20,1,28,1.1,0.99,125.6859,9.014,4.018,3.293,80.0,32.0,5.37,4.59,0.236,
619722689,ISC,2021,1,20,6,53,8.95,0.39,125.7559,10.5239,5.952,3.701,67.0,59.0,3.67,4.4,0.159,
619802534,ISC,2021,1,20,20,3,55.13,0.51,124.6263,3.5922,10.84,7.63,100.0,331.0,nan,4.09,0.384,
619760572,ISC,2021,1,21,12,23,5.76,0.19,127.4715,4.9506,3.83,2.686,63.0,106.0,1.47,7.0,nan,
619761477,ISC,2021,1,21,19,47,57.3,0.4,119.2143,13.5603,7.123,6.315,49.0,10.0,nan,4.53,0.236,
619812081,ISC,2021,1,24,2,48,49.45,2.42,124.0398,10.4416,272.9,15.18,66.0,10.0,nan,3.76,0.335,
619763745,ISC,2021,1,24,4,8,40.53,0.37,128.7785,2.1643,7.246,6.24,70.0,40.0,nan,4.46,0.236,
619818452,ISC,2021,1,25,3,27,28.18,0.7,125.1122,4.5028,20.26,4.856,111.0,10.0,nan,3.87,0.335,
619764099,ISC,2021,1,25,7,25,37.49,0.26,123.5525,23.4495,3.685,2.876,129.0,20.0,2.62,5.2,nan,
619764700,ISC,2021,1,25,14,24,46.37,0.34,119.9107,21.7099,4.115,3.325,15.0,24.0,nan,4.78,0.11,
619829094,ISC,2021,1,26,6,39,25.47,1.14,125.9272,7.7949,18.07,9.917,54.0,36.0,nan,3.87,0.317,
619829100,ISC,2021,1,26,8,17,0.26,1.31,122.6512,6.7733,24.85,16.06,109.0,35.0,nan,4.46,0.159,
619829105,ISC,2021,1,26,12,39,26.75,0.48,123.471,3.9208,11.36,7.206,93.0,500.0,nan,4.32,0.306,
619831682,ISC,2021,1,27,13,7,40.82,1.36,120.9263,18.2455,7.238,5.246,85.0,16.0,9.62,4.4,0.192,
619833344,ISC,2021,1,30,6,1,47.04,1.24,121.6338,13.8257,28.06,12.04,109.0,10.0,nan,4.09,0.454,
619838493,ISC,2021,2,1,1,26,31.77,1.29,124.9723,23.8703,11.29,4.684,158.0,22.0,8.57,4.01,0.11,
619838522,ISC,2021,2,1,8,28,37.51,2.82,124.9922,22.9539,10.9,7.013,165.0,5.0,16.5,4.01,0.11,
619838552,ISC,2021,2,1,14,8,9.96,0.96,120.1888,13.0634,13.48,7.857,93.0,10.0,nan,4.83,0.159,
619838577,ISC,2021,2,1,22,31,10.25,1.32,126.2665,9.7104,7.079,3.48,66.0,26.0,9.99,4.46,0.192,
619838615,ISC,2021,2,2,14,49,33.86,0.62,126.163,3.748,15.47,6.883,78.0,50.0,nan,4.32,0.306,
619799812,ISC,2021,2,4,7,48,11.33,0.48,118.8578,14.5629,4.396,3.874,52.0,15.0,2.85,5.1,nan,
619799805,ISC,2021,2,4,8,14,3.5,0.34,121.941,21.5175,3.44,2.555,68.0,16.0,1.92,5.5,nan,
619805437,ISC,2021,2,4,22,0,43.23,0.55,123.0685,14.4611,4.353,2.68,48.0,14.0,3.28,5.2,nan,
619842860,ISC,2021,2,5,8,58,28.01,1.06,120.9902,16.8501,7.241,4.299,78.0,9.0,8.89,3.85,0.236,
619842895,ISC,2021,2,5,19,12,44.15,1.47,120.848,20.9855,6.362,4.857,90.0,30.0,12.3,4.34,0.192,
619812989,ISC,2021,2,8,23,24,41.02,0.8,120.7944,11.9252,3.79,2.852,68.0,17.0,4.4,5.1,nan,
619862506,ISC,2021,2,11,21,51,50.57,1.15,120.1151,13.4894,8.133,4.841,94.0,24.0,9.38,4.53,0.236,
619865857,ISC,2021,2,12,10,16,35.48,1.25,121.7235,10.7996,5.648,3.23,47.0,7.0,8.5,4.83,0.159,
619833455,ISC,2021,2,12,12,32,55.99,0.46,118.2367,15.4174,6.937,5.841,92.0,10.0,nan,4.4,0.192,
619865925,ISC,2021,2,12,19,9,20.31,0.77,124.3097,2.9262,16.39,11.34,79.0,300.0,nan,3.76,0.335,
619865941,ISC,2021,2,12,22,43,43.37,1.44,124.274,14.9448,39.2,13.81,80.0,10.0,nan,3.76,0.335,
619872358,ISC,2021,2,13,18,18,56.13,0.56,122.6566,2.0454,12.26,9.069,78.0,450.0,nan,3.98,0.366,
619872524,ISC,2021,2,15,15,0,34.37,0.95,125.2238,13.9563,13.06,7.37,62.0,27.0,nan,3.65,0.335,
619838652,ISC,2021,2,16,14,20,44.84,1.59,127.1294,9.2099,7.362,4.218,74.0,0.0,10.0,4.34,0.287,
619877782,ISC,2021,2,16,17,35,52.53,2.29,119.4622,16.9403,25.2,9.642,122.0,30.0,nan,3.11,0.335,
619900777,IDC,2021,2,17,13,42,51.2,2.51,125.8377,2.4103,244.6,28.8,65.0,0.0,nan,4.71,0.236,
619839516,ISC,2021,2,17,14,30,58.39,1.59,117.3509,3.9783,10.02,5.616,92.0,17.0,10.2,4.46,0.159,
619908853,ISC,2021,2,18,6,23,24.13,1.29,119.8093,13.6206,8.164,5.767,109.0,27.0,10.5,4.44,0.366,
619908877,ISC,2021,2,18,15,27,10.34,1.36,126.8525,4.5425,54.65,11.93,55.0,81.0,nan,3.98,0.317,
619908917,ISC,2021,2,19,6,51,48.07,2.85,119.733,18.6825,28.79,23.42,3.0,10.0,nan,3.87,0.335,
619908964,ISC,2021,2,19,22,11,55.87,0.5,124.1563,1.9481,8.002,7.57,148.0,323.0,nan,4.21,0.306,
619916317,ISC,2021,2,20,2,37,4.31,0.69,121.9399,19.9205,17.48,8.226,97.0,27.0,nan,3.65,0.335,
619916342,ISC,2021,2,20,8,42,3.83,1.33,127.8856,1.9376,7.796,6.27,145.0,9.0,9.47,4.03,0.236,
619916413,ISC,2021,2,21,12,23,43.73,1.24,125.0681,17.5611,14.65,11.99,74.0,35.0,nan,4.71,0.192,
619863463,ISC,2021,2,25,2,55,32.31,1.27,119.4339,16.0033,7.623,4.151,84.0,22.0,9.31,4.71,0.236,
619924074,ISC,2021,2,25,16,0,14.85,1.97,129.1803,2.7906,103.9,19.39,60.0,35.0,nan,3.98,0.537,
619931212,ISC,2021,2,26,1,41,3.67,0.87,123.2271,9.2937,7.1,5.158,79.0,10.0,5.62,4.4,0.159,
619874369,ISC,2021,2,27,2,32,53.61,0.49,126.1888,4.629,7.965,4.421,83.0,102.0,4.48,4.83,0.192,
619887375,ISC,2021,3,2,9,23,1.49,0.29,121.2127,21.8803,2.939,2.836,134.0,32.0,1.77,5.5,nan,
619941586,ISC,2021,3,3,13,8,19.35,1.64,126.8017,8.5346,7.822,4.391,84.0,5.0,10.4,4.65,0.236,
619952831,ISC,2021,3,4,11,25,7.78,0.88,121.1463,2.2047,8.335,6.362,115.0,41.0,nan,4.16,0.236,
620177763,ISC,2021,3,7,2,55,49.11,1.77,125.915,7.2712,9.146,5.243,100.0,15.0,11.8,4.77,0.236,
619921896,ISC,2021,3,7,4,43,25.48,0.61,125.7558,4.6089,6.987,4.605,70.0,138.0,5.94,5.2,0.147,
620177959,IDC,2021,3,7,17,38,41.44,3.25,129.3513,2.3609,229.6,29.6,69.0,0.0,nan,4.83,0.236,
620177980,ISC,2021,3,7,20,30,1.36,2.23,122.2098,20.1534,27.36,17.63,120.0,10.0,nan,3.44,0.384,
625438960,ISC,2021,3,8,18,28,54.71,0.91,125.3481,3.7756,9.128,5.906,75.0,10.0,nan,4.22,0.236,
620183814,ISC,2021,3,9,1,23,45.53,1.54,128.7088,5.6533,40.17,9.321,67.0,35.0,nan,3.87,0.335,
619925908,ISC,2021,3,10,8,49,39.77,0.28,120.1416,6.3209,4.854,3.873,152.0,10.0,nan,4.9,nan,
620183960,IDC,2021,3,10,12,2,17.57,2.26,124.5093,5.1366,234.6,27.7,64.0,0.0,nan,4.03,0.236,
619931637,ISC,2021,3,11,7,24,38.26,0.43,119.4445,15.5745,4.87,3.243,74.0,17.0,2.32,5.2,nan,
619939137,ISC,2021,3,12,11,55,1.07,0.48,120.4174,21.9489,4.142,3.434,22.0,36.0,1.06,4.46,0.236,
620185593,ISC,2021,3,12,12,28,51.73,1.1,125.3492,8.2372,4.888,3.085,61.0,15.0,8.0,4.28,0.159,
619939665,ISC,2021,3,12,20,14,5.15,0.44,126.4838,4.8887,5.895,3.884,73.0,72.0,4.09,4.8,nan,
619939875,ISC,2021,3,13,12,32,40.32,0.47,124.1121,6.012,12.36,7.144,70.0,550.0,nan,4.09,0.306,
620210271,ISC,2021,3,14,19,52,48.55,0.98,119.4858,17.7441,10.59,8.743,144.0,10.0,nan,4.46,0.236,
619941703,ISC,2021,3,15,11,20,11.63,0.58,119.946,15.1968,6.666,4.071,75.0,63.0,5.93,4.53,0.159,
620218490,ISC,2021,3,17,5,15,31.6,0.94,124.7413,2.4092,11.71,7.917,1.0,250.0,nan,3.65,0.537,
619943452,ISC,2021,3,17,9,58,52.53,0.73,121.031,16.5002,4.184,3.166,86.0,25.0,5.57,4.77,0.236,
620218521,ISC,2021,3,17,11,22,7.14,1.18,125.0628,4.5656,15.69,9.559,96.0,10.0,nan,3.91,0.236,
619953137,ISC,2021,3,17,16,20,49.33,0.3,128.3261,2.3144,5.22,3.813,66.0,95.0,2.54,5.0,nan,
620219513,ISC,2021,3,18,21,56,21.41,0.55,121.0529,20.4795,16.44,5.084,91.0,29.0,nan,4.16,0.159,
625432930,ISC,2021,3,20,0,28,56.58,1.4,120.2767,17.1023,6.017,4.116,107.0,3.0,9.96,4.22,0.147,
620222992,ISC,2021,3,21,14,42,16.83,2.5,123.9276,14.3458,25.17,7.289,41.0,43.0,25.1,4.46,0.236,
620174164,ISC,2021,3,21,16,30,7.41,0.37,127.6948,2.3396,7.16,5.038,75.0,100.0,nan,4.34,0.456,
620228302,ISC,2021,3,23,11,38,5.15,2.12,122.1402,9.8991,9.825,5.137,57.0,0.0,14.7,3.87,0.335,
620228355,ISC,2021,3,24,9,37,2.24,0.56,119.5341,19.5462,12.36,5.198,77.0,10.0,nan,4.21,0.306,
620230165,ISC,2021,3,26,17,1,53.4,1.08,123.4547,5.2433,62.09,15.46,65.0,550.0,nan,3.44,0.335,
620238310,ISC,2021,3,28,4,18,15.99,1.17,124.586,4.8167,9.101,4.208,96.0,45.0,17.7,3.44,0.628,
620238359,ISC,2021,3,28,19,41,33.46,0.96,124.74,2.0928,61.15,14.96,80.0,250.0,nan,4.28,0.236,
620293536,ISC,2021,3,30,14,2,52.11,1.24,123.6487,12.6489,10.48,3.914,66.0,13.0,8.61,4.34,0.192,
620298781,ISC,2021,3,31,12,10,12.61,1.35,128.4817,6.0029,46.36,13.09,52.0,35.0,nan,3.76,0.335,
620323008,ISC,2021,4,1,21,40,18.75,0.91,114.4356,23.8514,9.757,6.354,104.0,10.0,nan,4.22,0.192,
620219014,ISC,2021,4,2,10,51,10.82,0.83,127.3722,3.2784,7.662,4.359,68.0,67.0,9.06,4.59,0.159,
620323182,ISC,2021,4,3,22,40,2.68,1.11,120.6792,16.4007,3.978,2.758,99.0,8.0,8.69,4.09,0.341,
620346412,ISC,2021,4,4,17,1,55.51,1.19,122.9438,12.9246,4.961,2.671,56.0,27.0,10.9,4.53,0.147,
620352663,ISC,2021,4,5,8,36,33.17,0.98,122.9768,13.5535,25.12,12.52,21.0,16.0,nan,3.98,0.335,
620228715,ISC,2021,4,8,5,26,53.05,0.36,122.415,2.8684,6.335,4.272,73.0,554.0,3.85,5.2,nan,
620341524,ISC,2021,4,9,13,39,44.46,0.75,125.9766,6.3361,12.35,7.813,61.0,100.0,nan,4.9,0.306,
620341561,ISC,2021,4,10,2,19,55.35,1.31,126.7637,9.7523,40.64,14.53,96.0,41.0,nan,4.34,0.287,
620236519,ISC,2021,4,10,9,30,44.15,0.21,124.5969,4.0989,3.831,2.869,68.0,320.0,1.69,6.1,nan,
620341827,ISC,2021,4,13,14,8,5.93,1.65,126.1279,11.2632,7.115,3.689,60.0,8.0,10.5,4.22,0.236,
620291955,ISC,2021,4,14,11,9,34.85,0.41,126.4205,10.0503,5.708,3.83,77.0,40.0,3.81,5.08,0.192,
620295806,ISC,2021,4,14,16,35,13.25,0.78,121.6536,22.053,4.617,3.152,140.0,12.0,4.81,4.32,0.306,
620343894,ISC,2021,4,15,7,32,52.71,0.67,128.8337,2.9675,17.92,13.19,75.0,200.0,nan,4.21,0.306,
620343934,ISC,2021,4,15,21,5,27.22,0.85,124.7991,2.3893,11.8,9.228,3.0,250.0,nan,3.54,0.384,
620344818,ISC,2021,4,16,6,22,25.41,1.49,119.8865,16.0701,61.14,13.22,54.0,100.0,nan,4.22,0.236,
620323193,ISC,2021,4,16,16,21,50.2,0.98,122.1033,23.9273,2.634,1.867,125.0,24.0,7.43,4.39,0.11,
620344884,IDC,2021,4,17,6,9,54.2,1.21,123.9531,4.011,153.5,19.9,66.0,0.0,nan,4.46,0.236,
620344891,ISC,2021,4,17,9,57,55.56,0.53,127.4214,4.2763,11.18,6.457,85.0,50.0,nan,4.53,0.236,
620344919,ISC,2021,4,17,18,24,33.3,1.04,124.2782,9.2177,67.43,18.62,73.0,600.0,nan,3.54,0.335,
