eventID,year,month,day,hour,minute,second,timeError,latitude,longitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,magnitudeType,location,event_type
61232244,2019,6,29,19,0,6,,9.6,124.95,,,,30,,5,Ms,038 km S 20° W of Limasawa (Southern Leyte),TECTONIC
61234680,2019,5,5,1,56,4,,8.83,126.99,,,,23,,5,Ms,076 km N 88° E of Marihatag (Surigao Del Sur),TECTONIC
61235817,2019,11,8,19,57,17,,4.78,127.82,,,,89,,5,Ms,270 km S 74° E of Sarangani (Davao Occidental),TECTONIC
61236548,2019,11,1,6,7,55,,6.8,125.11,,,,2,,5,Ms,018 km S 07° E of Makilala (Cotabato),TECTONIC
61237011,2019,10,29,21,22,7,,6.86,125.06,,,,5,,5,Ms,012 km S 15° W of Makilala (Cotabato),TECTONIC
61237670,2019,10,18,22,52,15,,6.83,125,,,,17,,5,Ms,019 km S 82° E of Tulunan (Cotabato),TECTONIC
61238854,2019,9,20,18,4,19,,14.1,124.59,,,,1,,5,Mw,037 km N 56° E of Panganiban (Payo) (Catanduanes),TECTONIC
61239166,2019,9,8,13,49,10,,5.61,125.74,,,,46,,5,Ms,034 km S 25° E of Jose Abad Santos (Davao Occidental),TECTONIC
61240134,2020,4,15,2,1,7,,19.71,121.94,,,,9,,5,Ms,070 km S 06° E of Sabtang (Batanes),TECTONIC
61241458,2020,8,16,2,53,11,,19.69,122.11,,,,3,,5,Mw,075 km S 19° E of Sabtang (Batanes),TECTONIC
61245286,2020,1,12,10,53,46,,9.42,126.27,,,,28,,5,Ms,018 km N 29° E of Cortes (Surigao Del Sur),TECTONIC
61245495,2020,1,6,7,25,35,,5.45,125.52,,,,1,,5,Ms,006 km N 73° E of Sarangani (Davao Occidental),TECTONIC
61247034,2020,6,22,8,2,43,,17.21,119.93,,,,4,,5,Mw,055 km N 88° W of Candon City (Ilocos Sur),TECTONIC
61248499,2020,3,19,20,8,18,,14.78,124.23,,,,8,,5,Ms,082 km N 05° E of Pandan (Catanduanes),TECTONIC
61248708,2020,3,12,22,0,47,,14.66,118.94,,,,33,,5,Ms,128 km S 75° W of San Antonio (Zambales),TECTONIC
61249491,2020,5,20,12,45,5,,5.03,126.12,,,,75,,5,Mw,085 km S 58° E of Sarangani (Davao Occidental),TECTONIC
61250837,2020,11,15,6,35,12,,11.81,124.16,,,,10,,5,Mw,015 km S 55° E of Pio V. Corpuz (Masbate),TECTONIC
61251321,2020,10,29,5,25,43,,13.75,120.86,,,,4,,5,Mw,009 km N 89° W of Mabini (Batangas),TECTONIC
61251850,2020,10,12,19,21,35,,9.8,126.24,,,,55,,5,Mw,021 km N 76° E of Dapa (Surigao Del Norte),TECTONIC
61252816,2020,9,20,13,28,27,,6.6,125.66,,,,171,,5,Mw,045 km N 05° W of Don Marcelino (Davao Occidental),TECTONIC
61253945,2021,4,13,18,39,55,,13.9,120.57,,,,198,,5,Mw,010 km N 45° W of Calatagan (Batangas),TECTONIC
61254491,2021,8,25,12,3,12,,7.21,122.88,,,,23,,5,Mw,011 km S 19° E of Olutanga (Zamboanga Sibugay),TECTONIC
61254985,2021,8,14,10,30,38,,10.02,126.15,,,,33,,5,Mw,008 km S 89° E of Burgos (Surigao Del Norte),TECTONIC
61255768,2021,12,26,0,12,6,,16.15,119.27,,,,12,,5,Mw,057 km N 86° W of Agno (Pangasinan),TECTONIC
61255856,2021,12,22,12,27,39,,2.13,126.37,,,,42,,5,Ms,378 km S 16° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61256960,2021,2,8,23,24,38,,11.9,120.71,,,,23,,5,Mw,063 km S 38° W of San Jose (Occidental Mindoro),TECTONIC
61257465,2021,1,22,10,45,49,,5.12,127.61,,,,96,,5,Ms,235 km S 68° E of Jose Abad Santos (Davao Occidental),TECTONIC
61259154,2021,6,29,7,35,28,,3.99,125.86,,,,146,,5,Ms,165 km S 17° E of Sarangani (Davao Occidental),TECTONIC
61261230,2021,3,12,20,13,55,,4.33,126.89,,,,63,,5,Ms,202 km S 54° E of Sarangani (Davao Occidental),TECTONIC
61261761,2021,5,23,4,41,32,,14.76,119.17,,,,33,,5,Mw,101 km S 78° W of San Antonio (Zambales),TECTONIC
61263478,2021,10,28,5,39,3,,13,124.63,,,,11,,5,Mw,055 km N 01° W of Catarman (Northern Samar),TECTONIC
61265492,2021,9,2,7,23,27,,11.51,124.38,,,,7,,5,Mw,011 km N 63° W of Biliran (Biliran),TECTONIC
61265903,2022,4,19,17,51,53,,6.27,127.51,,,,54,,5,Mw,145 km S 53° E of Tarragona (Davao Oriental),TECTONIC
61266292,2022,4,9,16,43,51,,21.59,121.14,,,,40,,5,Mw,115 km N 39° W of Itbayat (Batanes),TECTONIC
61266316,2022,4,9,9,44,56,,12.3,123.82,,,,7,,5,Mw,012 km N 21° W of Dimasalang (Masbate),TECTONIC
61266685,2022,4,1,1,35,52,,9.9,126.97,,,,16,,5,Mw,090 km N 82° E of General Luna (Surigao Del Norte),TECTONIC
61267346,2022,8,19,19,22,24,,12.39,123.65,,,,15,,5,Mw,004 km N 64° E of City Of Masbate (Masbate),TECTONIC
61267494,2022,8,17,9,35,14,,9.68,125.92,,,,131,,5,Mw,007 km N 51° W of Socorro (Surigao Del Norte),TECTONIC
61268891,2022,12,19,21,44,24,,7.82,124.74,,,,4,,5,Mw,009 km N 04° W of Kalilangan (Bukidnon),TECTONIC
61268995,2022,12,16,11,0,44,,13.58,120.56,,,,89,,5,Mw,020 km N 31° E of Paluan (Occidental Mindoro),TECTONIC
61271512,2022,7,27,20,2,42,,17.52,120.61,,,,13,,5,Ms,012 km S 24° W of Tayum (Abra),TECTONIC
61271622,2022,7,27,9,4,21,,16.25,122.93,,,,18,,5,Ms,077 km S 67° E of Dinapigue (Isabela),TECTONIC
61273815,2022,3,29,18,55,32,,15.05,119.6,,,,10,,5,Mw,051 km S 76° W of Cabangan (Zambales),TECTONIC
61273821,2022,3,29,16,27,14,,14.12,119.09,,,,33,,5,Mw,115 km N 76° W of Lubang (Occidental Mindoro),TECTONIC
61274548,2022,3,16,0,9,29,,14.1,119.16,,,,27,,5,Mw,106 km N 76° W of Lubang (Occidental Mindoro),TECTONIC
61274573,2022,3,15,18,15,48,,13.99,119.24,,,,35,,5,Mw,097 km N 81° W of Lubang (Occidental Mindoro),TECTONIC
61276370,2022,11,27,4,43,22,,9.36,126.53,,,,10,,5,Mw,035 km N 74° E of Cortes (Surigao Del Sur),TECTONIC
61277141,2022,11,7,5,34,5,,19.09,121.14,,,,14,,5,Mw,007 km S 77° W of Dalupiri Island (Calayan) (Cagayan),TECTONIC
61281234,2023,2,24,17,28,38,,2.91,126.05,,,,56,,5,Mw,285 km S 14° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61281444,2023,2,19,4,47,18,,8.99,126.15,,,,34,,5,Mw,009 km S 12° W of City Of Tandag (Surigao Del Sur),TECTONIC
61281561,2023,2,16,10,33,56,,15.06,119.79,,,,9,,5,Mw,032 km S 90° W of San Felipe (Zambales),TECTONIC
61281645,2023,2,15,9,15,30,,12.28,123.8,,,,7,,5,Mw,011 km N 32° W of Dimasalang (Masbate),TECTONIC
61282287,2023,1,29,4,23,31,,5.58,125.21,,,,23,,5,Mw,026 km S 02° E of Glan (Sarangani),TECTONIC
61282938,2023,1,7,23,0,33,,7.49,126.51,,,,135,,5,Mw,011 km S 33° W of Baganga (Davao Oriental),TECTONIC
61283453,2023,7,19,23,8,6,,3.26,128.67,,,,176,,5,Mw,431 km S 55° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61283792,2023,7,10,13,1,10,,11.38,125.41,,,,26,,5,Mw,015 km S 76° W of Llorente (Eastern Samar),TECTONIC
61284639,2023,6,18,17,33,59,,10.31,126.48,,,,28,,5,Mw,055 km N 54° E of Burgos (Surigao Del Norte),TECTONIC
61285739,2023,3,17,16,11,36,,5.85,127.1,,,,29,,5,Mw,145 km S 52° E of Governor Generoso (Davao Oriental),TECTONIC
61286320,2023,3,6,15,53,1,,5.81,126.03,,,,148,,5,Mw,044 km S 76° E of Jose Abad Santos (Davao Occidental),TECTONIC
61286664,2023,5,25,15,26,21,,12.24,123.82,,,,2,,5,Mw,005 km N 70° E of Uson (Masbate),TECTONIC
61286747,2023,5,23,15,4,50,,2.73,126.92,,,,69,,5,Ms,340 km S 29° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61287156,2023,5,13,14,37,42,,10.14,126.22,,,,26,,5,Mw,021 km N 49° E of Burgos (Surigao Del Norte),TECTONIC
61200312,2015,10,30,6,58,0,,12.58,125.9,,,,84,,4.9,Ms,062 km N 44° E of San Policarpo (Eastern Samar),TECTONIC
61200326,2015,10,27,2,32,0,,6.18,125.62,,,,64,,4.9,Ms,008 km S 75° W  of Don Marcelino (Davao Occidental),TECTONIC
61200503,2015,9,19,0,48,0,,3.37,126.73,,,,15,,4.9,Ms,268 km S 31° E of Sarangani (Davao Occidental),TECTONIC
61201043,2015,5,30,1,40,0,,7.24,123.93,,,,631,,4.9,Ms,036 km N 46° W of Upi (Maguindanao),TECTONIC
61201596,2015,10,30,6,58,0,,12.58,125.9,,,,84,,4.9,Ms,062 km N 44° E of San Policarpo (Eastern Samar),TECTONIC
61201610,2015,10,27,2,32,0,,6.18,125.62,,,,64,,4.9,Ms,008 km S 75° W  of Don Marcelino (Davao Occidental),TECTONIC
61201787,2015,9,19,0,48,0,,3.37,126.73,,,,15,,4.9,Ms,268 km S 31° E of Sarangani (Davao Occidental),TECTONIC
61202538,2015,10,30,6,58,0,,12.58,125.9,,,,84,,4.9,Ms,062 km N 44° E of San Policarpo (Eastern Samar),TECTONIC
61202552,2015,10,27,2,32,0,,6.18,125.62,,,,64,,4.9,Ms,008 km S 75° W  of Don Marcelino (Davao Occidental),TECTONIC
61202729,2015,9,19,0,48,0,,3.37,126.73,,,,15,,4.9,Ms,268 km S 31° E of Sarangani (Davao Occidental),TECTONIC
61203269,2015,5,30,1,40,0,,7.24,123.93,,,,631,,4.9,Ms,036 km N 46° W of Upi (Maguindanao),TECTONIC
61203513,2015,3,30,1,47,0,,10.04,124.21,,,,7,,4.9,Ms,012 km S 66° E of Buenavista (Bohol),TECTONIC
61203519,2015,3,26,16,46,0,,5.82,126.62,,,,60,,4.9,Ms,110 km S 33° E of Governor Generoso (Davao Oriental),TECTONIC
61204028,2015,10,30,6,58,0,,12.58,125.9,,,,84,,4.9,Ms,062 km N 44° E of San Policarpo (Eastern Samar),TECTONIC
61204042,2015,10,27,2,32,0,,6.18,125.62,,,,64,,4.9,Ms,008 km S 75° W  of Don Marcelino (Davao Occidental),TECTONIC
61204219,2015,9,19,0,48,0,,3.37,126.73,,,,15,,4.9,Ms,268 km S 31° E of Sarangani (Davao Occidental),TECTONIC
61204759,2015,5,30,1,40,0,,7.24,123.93,,,,631,,4.9,Ms,036 km N 46° W of Upi (Maguindanao),TECTONIC
61205003,2015,3,30,1,47,0,,10.04,124.21,,,,7,,4.9,Ms,012 km S 66° E of Buenavista (Bohol),TECTONIC
61205009,2015,3,26,16,46,0,,5.82,126.62,,,,60,,4.9,Ms,110 km S 33° E of Governor Generoso (Davao Oriental),TECTONIC
61205303,2015,1,11,16,7,0,,11.59,126.23,,,,32,,4.9,Ms,073 km N 66° E of Hernani (Eastern Samar),TECTONIC
61205668,2015,10,30,6,58,0,,12.58,125.9,,,,84,,4.9,Ms,062 km N 44° E of San Policarpo (Eastern Samar),TECTONIC
61205682,2015,10,27,2,32,0,,6.18,125.62,,,,64,,4.9,Ms,008 km S 75° W  of Don Marcelino (Davao Occidental),TECTONIC
61205859,2015,9,19,0,48,0,,3.37,126.73,,,,15,,4.9,Ms,268 km S 31° E of Sarangani (Davao Occidental),TECTONIC
61206596,2015,10,30,6,58,0,,12.58,125.9,,,,84,,4.9,Ms,062 km N 44° E of San Policarpo (Eastern Samar),TECTONIC
61206610,2015,10,27,2,32,0,,6.18,125.62,,,,64,,4.9,Ms,008 km S 75° W  of Don Marcelino (Davao Occidental),TECTONIC
61206787,2015,9,19,0,48,0,,3.37,126.73,,,,15,,4.9,Ms,268 km S 31° E of Sarangani (Davao Occidental),TECTONIC
61207636,2015,10,30,6,58,0,,12.58,125.9,,,,84,,4.9,Ms,062 km N 44° E of San Policarpo (Eastern Samar),TECTONIC
61207650,2015,10,27,2,32,0,,6.18,125.62,,,,64,,4.9,Ms,008 km S 75° W  of Don Marcelino (Davao Occidental),TECTONIC
61207827,2015,9,19,0,48,0,,3.37,126.73,,,,15,,4.9,Ms,268 km S 31° E of Sarangani (Davao Occidental),TECTONIC
61208367,2015,5,30,1,40,0,,7.24,123.93,,,,631,,4.9,Ms,036 km N 46° W of Upi (Maguindanao),TECTONIC
61208611,2015,3,30,1,47,0,,10.04,124.21,,,,7,,4.9,Ms,012 km S 66° E of Buenavista (Bohol),TECTONIC
61208617,2015,3,26,16,46,0,,5.82,126.62,,,,60,,4.9,Ms,110 km S 33° E of Governor Generoso (Davao Oriental),TECTONIC
61209035,2015,10,30,6,58,0,,12.58,125.9,,,,84,,4.9,Ms,062 km N 44° E of San Policarpo (Eastern Samar),TECTONIC
61209049,2015,10,27,2,32,0,,6.18,125.62,,,,64,,4.9,Ms,008 km S 75° W  of Don Marcelino (Davao Occidental),TECTONIC
61209226,2015,9,19,0,48,0,,3.37,126.73,,,,15,,4.9,Ms,268 km S 31° E of Sarangani (Davao Occidental),TECTONIC
61209766,2015,5,30,1,40,0,,7.24,123.93,,,,631,,4.9,Ms,036 km N 46° W of Upi (Maguindanao),TECTONIC
61210502,2015,10,30,6,58,0,,12.58,125.9,,,,84,,4.9,Ms,062 km N 44° E of San Policarpo (Eastern Samar),TECTONIC
61210516,2015,10,27,2,32,0,,6.18,125.62,,,,64,,4.9,Ms,008 km S 75° W  of Don Marcelino (Davao Occidental),TECTONIC
61210944,2015,10,30,6,58,0,,12.58,125.9,,,,84,,4.9,Ms,062 km N 44° E of San Policarpo (Eastern Samar),TECTONIC
61210958,2015,10,27,2,32,0,,6.18,125.62,,,,64,,4.9,Ms,008 km S 75° W  of Don Marcelino (Davao Occidental),TECTONIC
61211135,2015,9,19,0,48,0,,3.37,126.73,,,,15,,4.9,Ms,268 km S 31° E of Sarangani (Davao Occidental),TECTONIC
61212336,2016,1,21,20,23,0,,3.68,126.96,,,,83,,4.9,mb,255 km S 40° E of Sarangani (Davao Occidental),TECTONIC
61212714,2016,7,6,21,0,48,,6.74,126.25,,,,54,,4.9,Ms,021 km N 62° E of Governor Generoso (Davao Oriental),TECTONIC
61212915,2016,6,10,18,52,4,,16.46,120.93,,,,4,,4.9,Ms,009 km S 55° W of Ambaguio (Nueva Vizcaya),TECTONIC
61213248,2016,5,31,11,32,14,,9.46,126.16,,,,30,,4.9,Ms,024 km N 57° E of Cantilan (Surigao Del Sur),TECTONIC
61213313,2016,5,23,23,57,32,,17.41,120.42,,,,49,,4.9,Ms,007 km N 53° W of Santa Maria (Ilocos Sur),TECTONIC
61213406,2016,5,12,10,3,27,,4.93,126.81,,,,36,,4.9,Ms,155km S 57° E of Sarangani (Davao Occidental),TECTONIC
61213617,2016,11,21,8,11,46,,10.32,125.13,,,,1,,4.9,Ms,011 km S 42° W of Hinunangan (Southern Leyte),TECTONIC
61214364,2016,9,23,23,45,36,,6.62,126.46,,,,36,,4.9,Ms,046km S 36° E of Mati (Davao Oriental),TECTONIC
61215237,2017,4,11,14,41,48,,5.01,128.62,,,,29,,4.9,Ms,381 km S 74° E of Sarangani (Davao Occidental),TECTONIC
61215299,2017,4,10,14,16,50,,5.28,127.8,,,,51,,4.9,Ms,231 km S 40° E of Tarragona (Davao Oriental),TECTONIC
61215589,2017,4,4,16,49,1,,13.7,120.9,,,,6,,4.9,Ms,006 km N 33° E of Tingloy (Batangas),TECTONIC
61215598,2017,4,4,15,13,47,,13.65,120.91,,,,8,,4.9,Ms,004 km S 74° E of Tingloy (Batangas),TECTONIC
61215903,2017,8,12,17,51,21,,13.95,120.56,,,,174,,4.9,Ms,014 km S 42° W of Nasugbu (Batangas),TECTONIC
61216315,2017,12,6,2,48,21,,11.15,125.65,,,,20,,4.9,Ms,001 km N 67° W of Salcedo (Eastern Samar),TECTONIC
61216621,2017,2,11,9,11,0,,9.76,125.4,,,,8,,4.9,Ms,011 km S 73° W of Surigao City (Surigao Del Norte),TECTONIC
61216772,2017,1,30,2,43,0,,9.9,126.14,,,,27,,4.9,Ms,015 km S 29° E of Burgos (Surigao Del Norte),TECTONIC
61217005,2017,1,10,6,25,0,,4.16,122.85,,,,654,,4.9,Ms,257 km S 24° E of Tongkil (Sulu),TECTONIC
61217016,2017,1,9,9,20,0,,18.28,120.25,,,,27,,4.9,Ms,038 km N 76° W of Laoag City,TECTONIC
61217849,2017,6,16,1,44,11,,8.32,126.81,,,,6,,4.9,Ms,055 km N 77° E of Bislig City (Surigao Del Sur),TECTONIC
61219639,2017,10,5,11,17,26,,7.14,126.63,,,,20,,4.9,Ms,013 km S 52° E of Manay(Davao Oriental),TECTONIC
61219837,2017,9,23,13,30,31,,13.69,120.57,,,,157,,4.9,Ms,017 km S 25 ° W of Calatagan (Batangas),TECTONIC
61219947,2017,9,11,18,25,38,,10.89,126.02,,,,57,,4.9,Ms,036 km S 64° E of Guiuan (Eastern Samar),TECTONIC
61220932,2018,8,9,8,1,31,,20.83,120.11,,,,30,,4.9,Ms,181 km N 89 W of Itbayat (Batanes),TECTONIC
61221276,2018,12,24,14,43,0,,9.84,123.15,,,,7,,4.9,Ms,002 km S 36° E of Ayungon (Negros Oriental),TECTONIC
61222010,2018,1,30,14,11,51,,19.28,121.08,,,,15,,4.9,Ms,040 km S 89° W of Calayan (Cagayan),TECTONIC
61222048,2018,1,28,2,18,12,,8.78,126.55,,,,18,,4.9,Ms,028 km S 85° E of Marihatag (Surigao Del Sur),TECTONIC
61222843,2018,7,2,12,47,30,,10.58,126.49,,,,31,,4.9,Ms,077 km N 36° E of Burgos (Surigao del Norte),TECTONIC
61223386,2018,6,2,16,29,17,,4.55,126.36,,,,86,,4.9,Ms,139 km S 45° E of Sarangani (Davao Occidental),TECTONIC
61224086,2018,5,15,12,0,58,,6.9,123.89,,,,597,,4.9,Ms,025 km N 67° W of South Upi (Maguindanao),TECTONIC
61224126,2018,5,13,22,12,45,,8.54,122.6,,,,9,,4.9,Ms,046 km N 10° W of Liloy (Zamboanga del Norte),TECTONIC
61224746,2018,11,12,14,49,0,,6.28,123.73,,,,1,,4.9,Ms,049 km S 47° W of Kalamansig (Sultan Kudarat),TECTONIC
61224798,2018,11,9,19,12,0,,2.82,128.11,,,,180,,4.9,Ms,411 km S 45° E of Sarangani (Davao Occidental),TECTONIC
61224937,2018,11,5,2,54,0,,10.78,122.3,,,,3,,4.9,Ms,009 km S 89° W of Leon (Iloilo),TECTONIC
61225398,2018,10,16,20,2,43,,18.22,120.94,,,,7,,4.9,Ms,008 km N 75° E of Carasi (Ilocos Norte),TECTONIC
61225620,2018,10,7,21,54,43,,9.36,126.4,,,,19,,4.9,Ms,025 km N 67° E of Cortes (Surigao Del Sur),TECTONIC
61225955,2018,9,20,2,36,40,,4.42,127.75,,,,151,,4.9,Ms,277 km S 66° E of Sarangani (Davao Occidental),TECTONIC
61226171,2018,9,10,2,43,0,,10.64,126.37,,,,1,,4.9,Ms,076 km N 26° E of Burgos (Surigao del Norte),TECTONIC
61226608,2019,4,26,20,28,27,,9.84,126.9,,,,3,,4.9,Ms,082 km N 86° E of General Luna (Surigao Del Norte),TECTONIC
61228240,2019,12,29,9,12,17,,4.81,125.37,,,,14,,4.9,Ms,070 km S 09° W of Sarangani (Davao Occidental),TECTONIC
61229970,2019,2,19,12,56,47,,3.38,128.6,,,,40,,4.9,Ms,415 km S 57° E of Sarangani (Davao Occidental),TECTONIC
61230130,2019,2,13,12,33,16,,9.68,126.54,,,,12,,4.9,Ms,044 km S 75° E of General Luna (Surigao Del Norte),TECTONIC
61230141,2019,2,13,6,50,1,,9.68,126.56,,,,13,,4.9,Ms,046 km S 76° E of General Luna (Surigao Del Norte),TECTONIC
61230453,2019,2,8,21,48,18,,9.89,126.54,,,,9,,4.9,Ms,044 km N 74° E of General Luna (Surigao Del Norte),TECTONIC
61230459,2019,2,8,21,9,57,,9.81,126.64,,,,5,,4.9,Ms,053 km N 87° E of General Luna (Surigao Del Norte),TECTONIC
61231945,2019,7,10,0,56,35,,6.84,125,,,,9,,4.9,Ms,016 km S 37° W of Makilala (North Cotabato),TECTONIC
61232001,2019,7,9,14,12,56,,6.82,124.99,,,,13,,4.9,Ms,019 km S 35° W of Makilala (North Cotabato),TECTONIC
61232052,2019,7,8,0,59,24,,9.42,126.27,,,,29,,4.9,Ms,018 km N 26° E of Cortes (Surigao Del Sur),TECTONIC
61234743,2019,5,3,22,22,34,,3.76,126.6,,,,21,,4.9,Ms,223 km S 34° E of Sarangani (Davao Occidental),TECTONIC
61235567,2019,11,13,14,28,3,,16.28,121.72,,,,33,,4.9,Ms,015 km N 63° E of Nagtipunan (Quirino),TECTONIC
61236955,2019,10,30,8,0,13,,6.85,125.02,,,,13,,4.9,Ms,021 km S 88° E of Tulunan (Cotabato),TECTONIC
61237206,2019,10,29,2,22,34,,6.83,125.03,,,,5,,4.9,Ms,022 km S 83° E of Tulunan (Cotabato),TECTONIC
61237583,2019,10,20,11,50,36,,6.79,125.01,,,,14,,4.9,Ms,021 km S 72° E of Tulunan (Cotabato),TECTONIC
61237640,2019,10,19,11,44,28,,6.85,125.01,,,,6,,4.9,Ms,021 km N 89° E of Tulunan (Cotabato),TECTONIC
61238156,2019,10,11,1,55,6,,6.82,125.04,,,,4,,4.9,Mw,016 km S 18° W of Makilala (North Cotabato),TECTONIC
61238874,2019,9,19,19,9,46,,3.16,127.14,,,,33,,4.9,Ms,312 km S 36° E of Sarangani (Davao Occidental),TECTONIC
61239225,2019,9,6,10,32,55,,13.84,120.46,,,,89,,4.9,Ms,019 km N 87° W of Calatagan (Batangas),TECTONIC
61239419,2020,4,29,17,47,4,,4.4,127.01,,,,50,,4.9,Mw,206 km S 56° E of Sarangani (Davao Occidental),TECTONIC
61241001,2020,8,24,0,24,18,,7.65,126.88,,,,18,,4.9,Ms,036 km N 77° E of Baganga (Davao Oriental),TECTONIC
61241498,2020,8,15,10,53,17,,4.66,125.6,,,,135,,4.9,Ms,087 km S 09° E of Sarangani (Davao Occidental),TECTONIC
61241628,2020,8,11,7,26,40,,11.95,124.05,,,,7,,4.9,Mw,010 km S 40° E of Cataingan (Masbate),TECTONIC
61242162,2020,12,27,22,13,0,,3.39,126.82,,,,32,,4.9,Ms,273 km S 35° E of Sarangani (Davao Occidental),TECTONIC
61242417,2020,12,21,18,14,43,,14.84,121.57,,,,12,,4.9,Mw,010 km N 30° W of General Nakar (Quezon),TECTONIC
61243020,2020,2,29,9,28,25,,3.15,128.13,,,,142,,4.9,Ms,388 km S 49° E of Sarangani (Davao Occidental),TECTONIC
61243213,2020,2,22,15,29,41,,4.93,127.01,,,,4,,4.9,Ms,179 km S 72° E of Sarangani (Davao Occidental),TECTONIC
61243882,2020,1,31,11,18,45,,6.59,125.26,,,,13,,4.9,Mw,015 km S 09° E of Matanao (Davao Del Sur),TECTONIC
61247367,2020,6,14,22,29,57,,7.71,121.76,,,,33,,4.9,Mw,040 km N 89° W of Siocon (Zamboanga Del Norte),TECTONIC
61247394,2020,6,14,13,25,26,,3.02,128.08,,,,230,,4.9,Mw,394 km S 47° E of Sarangani (Davao Occidental),TECTONIC
61247448,2020,6,13,2,10,46,,5.34,127.11,,,,79,,4.9,Mw,185 km S 38° E of Governor Generoso (Davao Oriental),TECTONIC
61247685,2020,6,7,14,9,30,,9.12,126.61,,,,15,,4.9,Ms,040 km N 66° E of Bayabas (Surigao Del Sur),TECTONIC
61247736,2020,6,6,13,40,55,,2.33,128.55,,,,176,,4.9,Ms,484 km S 45° E of Sarangani (Davao Occidental),TECTONIC
61248991,2020,3,3,14,55,34,,7.74,121.91,,,,31,,4.9,Mw,024 km N 80° W of Siocon (Zamboanga Del Norte),TECTONIC
61249320,2020,5,24,14,54,53,,6.4,126.9,,,,100,,4.9,Mw,095 km S 73° E of Governor Generoso (Davao Oriental),TECTONIC
61250136,2020,5,6,2,53,59,,6.82,127.34,,,,22,,4.9,Mw,099 km S 64° E of Manay (Davao Oriental),TECTONIC
61250952,2020,11,11,15,40,39,,5.14,126.5,,,,16,,4.9,Ms,123 km S 76° E of Sarangani (Davao Occidental),TECTONIC
61252812,2020,9,20,17,47,19,,18.79,120.95,,,,21,,4.9,Ms,025 km N 35° W of Claveria (Cagayan),TECTONIC
61253677,2021,4,23,18,45,34,,5.38,126.22,,,,27,,4.9,Ms,088 km S 87° E of Sarangani (Davao Occidental),TECTONIC
61253931,2021,4,14,11,9,31,,10.06,126.49,,,,5,,4.9,Ms,045 km N 85° E of Burgos (Surigao Del Norte),TECTONIC
61254956,2021,8,14,19,22,12,,5.86,127.41,,,,34,,4.9,Ms,172 km S 59° E of Governor Generoso (Davao Oriental),TECTONIC
61254969,2021,8,14,16,39,55,,20.13,122.02,,,,1,,4.9,Ms,027 km S 34° E of Sabtang (Batanes),TECTONIC
61255049,2021,8,13,17,33,9,,6.13,127.48,,,,12,,4.9,Ms,153 km S 48° E of Tarragona (Davao Oriental),TECTONIC
61255121,2021,8,12,21,3,40,,5.93,127.51,,,,34,,4.9,Ms,170 km S 43° E of Tarragona (Davao Oriental),TECTONIC
61255150,2021,8,12,18,1,7,,6.01,127.65,,,,24,,4.9,Mw,174 km S 49° E of Tarragona (Davao Oriental),TECTONIC
61255174,2021,8,12,14,54,8,,5.85,127.66,,,,1,,4.9,Ms,189 km S 45° E of Tarragona (Davao Oriental),TECTONIC
61255252,2021,8,12,2,26,2,,6.07,127.55,,,,3,,4.9,Ms,163 km S 48° E of Tarragona (Davao Oriental),TECTONIC
61256187,2021,12,9,12,44,54,,10.16,126.45,,,,11,,4.9,Mw,044 km N 69° E of Burgos (Surigao Del Norte),TECTONIC
61256918,2021,2,10,10,3,7,,4.53,127.39,,,,127,,4.9,Mw,239 km S 66° E of Sarangani (Davao Occidental),TECTONIC
61257103,2021,2,4,23,49,49,,11.89,120.69,,,,30,,4.9,Mw,066 km S 38° W of San Jose (Occidental Mindoro),TECTONIC
61257266,2021,1,29,5,12,21,,13.51,120.16,,,,14,,4.9,Mw,035 km N 72° W of Paluan (Occidental Mindoro),TECTONIC
61258033,2021,7,30,17,52,2,,3.69,127.53,,,,181,,4.9,Ms,302 km S 51° E of Sarangani (Davao Occidental),TECTONIC
61258541,2021,7,16,23,29,23,,14.24,127.79,,,,47,,4.9,Mw,337 km N 48° E of San Policarpo (Eastern Samar),TECTONIC
61260443,2021,6,6,8,3,18,,10.2,126.42,,,,5,,4.9,Mw,043 km N 62° E of Burgos (Surigao Del Norte),TECTONIC
61260480,2021,6,6,2,59,20,,10.18,126.31,,,,7,,4.9,Mw,015 km N 42° E of Burgos (Surigao Del Norte),TECTONIC
61260601,2021,6,3,4,20,16,,2.3,127.79,,,,52,,4.9,Ms,433 km S 37° E of Sarangani (Davao Occidental),TECTONIC
61261249,2021,3,11,13,27,4,,15.67,119.14,,,,10,,4.9,Ms,083 km S 83° W of Santa Cruz (Zambales),TECTONIC
61261612,2021,5,28,14,43,59,,20.13,120.5,,,,14,,4.9,Mw,135 km N 33° W of Dalupiri Island (Calayan) (Cagayan),TECTONIC
61262051,2021,5,12,15,45,34,,4.73,128.96,,,,89,,4.9,Ms,399 km S 79° E of Sarangani (Davao Occidental),TECTONIC
61262402,2021,5,1,14,26,44,,4.84,125.6,,,,173,,4.9,Mw,067 km S 18° E of Sarangani (Davao Occidental),TECTONIC
