eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,str1,dip1,rake1,str2,dip2,rake2
605273922,ISC-GEM,2014,9,7,15,55,49.55,,127.919,4.471,5.9,3.9,,55,6,5,0.1,170,17,110,329,74,84
605326574,ISC-GEM,2014,9,19,2,57,36.85,,126.501,4.711,6.8,4.1,,89.9,18.3,5,0.1,40,47,155,147,72,46
605334461,ISC-GEM,2014,9,20,4,26,9.77,,125.16,6.819,4.4,3.5,,12.4,3.6,5.22,0.1,41,80,172,133,83,10
605391661,ISC-GEM,2014,9,25,10,35,3.52,,121.34,22.767,2.3,1.8,,19.1,7.3,5.21,0.1,7,44,73,210,49,106
605416814,ISC-GEM,2014,9,26,16,16,2.17,,124.44,13.814,5.6,3.4,,38,5,4.98,0.1,149,29,86,333,61,92
605411722,ISC-GEM,2014,9,26,18,29,11.26,,126.654,3.944,6.7,3.9,,53.4,23.2,5.09,0.1,32,25,-64,183,68,-101
610572852,ISC-GEM,2014,10,3,8,5,45.29,,122.145,11.33,3.7,2.7,,24,15.3,5.5,0.1,218,81,144,315,54,11
605498760,ISC-GEM,2014,10,4,17,38,37.62,,126.072,11.024,5.2,3.4,,22.4,15.9,5.19,0.1,167,27,82,356,63,94
605600345,ISC-GEM,2014,10,23,9,50,16.27,,125.833,5.731,6.8,4.5,,125.8,14.7,5.01,0.1,213,38,136,340,65,61
605617833,ISC-GEM,2014,10,27,8,32,5.21,,126.791,9.769,5.2,3.6,,19.6,12.7,5.37,0.1,253,56,164,352,77,35
610573362,ISC-GEM,2014,10,27,8,34,17.94,,126.78,9.755,5.2,3.7,,20.2,12.7,5.43,0.1,252,53,163,353,77,39
605651066,ISC-GEM,2014,11,7,22,54,57.76,,126.809,6.811,5,3.5,,61.2,6.2,5.23,0.1,39,43,124,176,55,62
610573712,ISC-GEM,2014,11,10,4,41,16.67,,126.848,10.085,5.5,3.7,,17.5,4.6,5.37,0.1,342,44,-95,169,46,-86
605662646,ISC-GEM,2014,11,17,13,34,13.55,,120.352,19.519,6,4.1,,15,16,5.02,0.1,25,42,-95,212,49,-85
605662647,ISC-GEM,2014,11,17,14,1,28.93,,120.446,19.533,4.5,3.3,,15,3.8,5.36,0.1,32,38,-93,216,52,-88
605662648,ISC-GEM,2014,11,17,14,13,41.77,,120.46,19.583,5,3.7,,15,16,5.18,0.1,202,46,-106,45,47,-74
605662649,ISC-GEM,2014,11,17,14,16,32.52,,120.258,19.462,8.4,6.4,,15,16,4.96,0.1,229,40,-73,27,52,-104
605662947,ISC-GEM,2014,11,18,8,30,27.03,,126.574,1.897,9.1,5.4,,30.8,20,5.06,0.1,188,43,84,16,47,95
605663497,ISC-GEM,2014,11,18,9,15,54.53,,120.44,19.478,6.1,4.5,,15,16,5.36,0.1,36,24,-100,226,66,-86
605670222,ISC-GEM,2014,11,21,3,29,12.99,,120.137,20.625,4.2,3.3,,14.8,3.9,5.79,0.1,168,52,-69,316,43,-114
610574007,ISC-GEM,2014,11,21,10,10,18.85,,127.024,2.3,4,2.9,,30.1,5,6.54,0.1,321,54,67,177,42,118
605718831,ISC-GEM,2014,11,25,16,29,48.68,,127.026,2.423,6.9,4.7,,14,17.1,5.18,0.1,132,52,13,34,80,141
610574133,ISC-GEM,2014,11,26,14,33,43.91,,126.458,1.966,4.1,3.2,,35.2,4.7,6.77,0.1,205,57,82,40,33,103
605737143,ISC-GEM,2014,11,26,14,49,50.78,,126.511,1.919,5.7,4.4,,35,20,5.68,0.31,,,,,,
605741106,ISC-GEM,2014,11,26,22,5,40.94,,126.623,1.991,7.7,4.5,,32.3,20,5.04,0.1,30,37,105,192,54,79
605743501,ISC-GEM,2014,11,28,12,42,10.12,,121.478,2.259,5.7,4.3,,43.5,25,4.96,0.1,69,66,16,332,75,155
610765985,ISC-GEM,2014,11,29,15,36,18.78,,121.464,19.919,4.7,3.4,,41.6,5.4,5.26,0.1,347,29,101,154,61,84
610574197,ISC-GEM,2014,11,29,19,40,9.84,,126.991,2.431,5.6,3.8,,27.4,4.7,5.77,0.1,180,54,95,352,36,83
606073466,ISC-GEM,2014,12,1,11,6,32.81,,126.757,5.481,6.8,4.1,,44.4,43.2,5.1,0.1,288,44,150,40,70,50
610574254,ISC-GEM,2014,12,2,5,11,32.51,,123.149,6.176,3.8,3,,630.5,6.9,6.58,0.1,191,89,109,284,19,3
606335596,ISC-GEM,2014,12,5,15,39,3.43,,126.571,2.01,5.9,4,,35.1,4.5,5.27,0.1,32,34,93,208,56,88
610574419,ISC-GEM,2014,12,8,7,35,54.6,,126.387,1.92,5.7,3.8,,31,20,5.33,0.1,45,39,82,235,51,97
606347040,ISC-GEM,2014,12,10,20,27,55.42,,121.226,19.198,5.2,3.4,,49.5,13.6,5.21,0.1,45,23,102,212,67,85
610574717,ISC-GEM,2014,12,21,0,25,21.81,,125.955,11.515,5,3.1,,17.5,16.2,5.57,0.1,354,67,93,168,23,84
606411960,ISC-GEM,2014,12,21,10,0,10.41,,126.072,11.56,5.1,3.2,,18.5,16.2,5.25,0.1,169,23,78,1,68,95
606411964,ISC-GEM,2014,12,21,11,34,12.67,,126.522,2.116,4.3,3.1,,33.4,4.6,6.39,0.1,204,56,91,21,34,88
606411972,ISC-GEM,2014,12,21,13,40,40.74,,126.549,2.116,5.9,3.8,,34.5,20,5.49,0.1,195,57,96,4,33,81
606411974,ISC-GEM,2014,12,21,14,18,39.85,,126.608,2.254,6.7,3.8,,31.6,18,5.37,0.1,40,26,107,201,65,82
606419074,ISC-GEM,2014,12,29,9,29,36.7,,121.596,8.706,4.6,3.3,,3.5,3.8,6.14,0.1,88,76,-161,353,72,-15
606436732,ISC-GEM,2014,12,30,15,25,32.05,,126.379,9.865,5.5,3.4,,18.3,14.5,5.03,0.1,164,10,98,336,80,89
606436757,ISC-GEM,2014,12,30,19,9,2.24,,126.442,9.889,5.3,3.7,,18,14.5,5.1,0.1,187,12,125,331,80,83
606436812,ISC-GEM,2014,12,31,9,26,24.05,,120.663,13.841,5.9,3.9,,125,5.4,5.47,0.1,160,67,71,22,30,128
610575220,ISC-GEM,2015,1,10,19,32,3.39,,120.168,14.749,4.3,3.3,,85.9,6.1,5.86,0.1,192,55,-158,89,72,-37
606583984,ISC-GEM,2015,1,17,5,9,20.07,,120.609,13.898,4.7,3.3,,137.6,5.1,5.28,0.1,311,21,107,113,70,84
606586144,ISC-GEM,2015,1,18,0,27,20.52,,120.617,13.917,4.7,3.5,,135.5,6,5.19,0.1,336,26,135,108,72,71
606589242,ISC-GEM,2015,1,19,17,19,46.94,,119.761,4.627,4.3,3.5,,18.2,3.9,5.63,0.1,198,37,128,334,61,65
606589265,ISC-GEM,2015,1,20,3,2,13.52,,127.119,5.911,6.6,4.3,,87.4,5.2,5.11,0.1,206,31,101,13,60,84
606589338,ISC-GEM,2015,1,21,5,20,26.22,,125.45,5.828,5.6,4.3,,63.2,4.9,5.49,0.1,12,76,167,105,77,14
606592252,ISC-GEM,2015,1,22,14,49,21.26,,121.453,19.467,5.2,3.5,,34.2,5.1,5.26,0.1,119,43,-49,249,59,-121
606596183,ISC-GEM,2015,1,26,7,9,52.39,,122.429,9.685,4.4,3,,32.2,4.5,5.53,0.1,351,30,61,204,64,106
610585963,ISC-GEM,2015,2,2,15,13,42.02,,124.513,13.913,5,3.2,,30.6,4.8,5.54,0.1,155,21,87,339,69,91
606707531,ISC-GEM,2015,2,6,8,3,18.8,,126.353,9.587,5.5,3.4,,66.8,5.2,5.41,0.1,170,26,82,359,65,94
606708754,ISC-GEM,2015,2,6,9,39,5.7,,126.441,9.59,7,4.3,,59.7,17.1,5.11,0.1,172,31,84,360,59,94
606723229,ISC-GEM,2015,2,10,13,29,40.21,,126.242,11.305,5.3,3.1,,20,6.1,5.42,0.1,171,28,92,348,62,89
606732088,ISC-GEM,2015,2,10,16,9,24.23,,120.583,13.961,4.9,3.6,,133.6,5.4,5.15,0.1,270,31,40,144,71,114
611581290,ISC-GEM,2015,2,13,20,6,32.02,,121.448,22.616,2.7,2.3,,27.5,4.5,6.24,0.1,354,49,52,224,54,125
606732885,ISC-GEM,2015,2,18,14,31,53.44,,128.564,2.786,5.5,3.8,,231.4,6.2,5.27,0.1,228,5,-113,71,85,-88
610586446,ISC-GEM,2015,2,25,1,31,44.4,,119.882,6.056,4.6,3.8,,26.9,9.3,5.67,0.1,74,59,-176,342,87,-31
606758205,ISC-GEM,2015,3,1,7,1,57.21,,125.812,4.718,5.4,3.7,,112.7,6.1,5.25,0.1,116,64,28,13,65,151
606760671,ISC-GEM,2015,3,2,21,51,54.1,,126.453,9.901,5.3,3.9,,25,14.5,5.08,0.1,233,51,-129,106,53,-52
606777703,ISC-GEM,2015,3,5,4,31,3.62,,128.496,2.13,6.7,4.9,,230,6.4,4.97,0.1,180,51,164,280,77,40
606856773,ISC-GEM,2015,3,19,10,6,2.16,,126.415,1.917,5.4,3.9,,59.1,20,5.24,0.1,214,34,85,40,56,93
606858320,ISC-GEM,2015,3,21,19,46,28.99,,127.378,3.619,5.8,3.6,,30,4.7,5.21,0.1,326,26,-41,94,73,-110
610587036,ISC-GEM,2015,3,23,10,13,51.89,,121.707,23.72,2.8,2.2,,45.5,5.2,5.53,0.1,357,41,61,214,55,113
606861030,ISC-GEM,2015,3,24,14,50,31.07,,126.611,2.033,5.5,4,,62.3,5,5.28,0.1,13,35,78,207,56,98
607019134,ISC-GEM,2015,4,11,5,0,42.83,,126.646,2.091,5.5,4,,50,5.2,5.61,0.1,29,36,94,204,54,87
607018990,ISC-GEM,2015,4,11,11,42,53.53,,124.919,4.77,5.7,3.8,,294.7,6.2,5.21,0.1,36,32,-35,157,72,-117
607175607,ISC-GEM,2015,4,20,11,20,47.12,,121.709,23.643,2.7,2.3,,38.1,10.6,4.97,0.1,336,41,48,206,61,120
607211028,ISC-GEM,2015,4,25,16,41,13.92,,128.156,3.081,5.6,4.1,,110,5,5.52,0.1,24,61,155,127,68,32
607211032,ISC-GEM,2015,4,25,20,1,37.4,,122.539,23.975,2.6,2.1,,29.9,5.2,5.27,0.1,290,31,124,72,65,71
607235565,ISC-GEM,2015,5,13,15,55,4.16,,124.371,13.024,5.9,3.4,,16.7,22,5.15,0.1,107,60,-11,202,80,-149
607260757,ISC-GEM,2015,5,22,11,0,1.23,,124.363,11.505,5,2.8,,16.1,9.8,4.99,0.1,326,75,-4,57,86,-165
610635042,ISC-GEM,2015,6,4,23,15,45.58,,116.659,6.039,4.7,3.5,,21.4,4.5,5.99,0.1,353,26,-139,224,73,-70
607285815,ISC-GEM,2015,6,6,11,8,29.99,,119.793,15.026,5.2,3.3,,28.7,18.9,4.99,0.1,342,28,52,203,68,108
607290252,ISC-GEM,2015,6,11,18,46,27.56,,126.89,8.015,6.5,3.9,,58.7,6,5.02,0.1,176,33,79,10,57,97
607292434,ISC-GEM,2015,6,12,18,29,16.54,,116.632,6.103,5.6,4.2,,14.1,25,5.18,0.1,30,17,-71,190,74,-96
607292895,ISC-GEM,2015,6,13,5,3,43.14,,120.633,13.771,5.3,3.4,,136.9,5,5.21,0.1,9,23,118,159,70,79
611800915,ISC-GEM,2015,6,15,21,4,25.01,,125.88,4.146,4.7,3.4,,148.7,5.3,5.76,0.1,232,42,171,328,84,48
607298419,ISC-GEM,2015,6,18,1,45,45.47,,128.513,2.772,6.4,4.2,,200,6.2,5.17,0.1,298,41,13,198,81,130
611836134,ISC-GEM,2015,7,3,6,43,22.03,,125.97,10.161,4.6,3.2,,43.8,5.3,6.11,0.1,164,36,69,10,56,105
607323402,ISC-GEM,2015,7,5,12,56,49.25,,120.776,17.959,5.4,3.9,,27.9,21.1,5.33,0.1,85,38,174,180,86,52
610635810,ISC-GEM,2015,7,12,4,37,30.78,,128.267,2.942,6.1,4,,118,5.2,5.56,0.1,121,68,12,26,79,158
607486855,ISC-GEM,2015,7,16,20,53,14.07,,126.857,9.173,4.8,3.7,,16.5,16.2,5.3,0.1,164,21,88,346,69,91
607676279,ISC-GEM,2015,7,18,15,46,46.45,,121.131,18.829,4.9,3.5,,51.4,6.3,5.27,0.1,137,48,-55,271,53,-122
607605492,ISC-GEM,2015,8,2,13,8,45.71,,123.863,8.175,6.1,4,,610,6.6,5.18,0.1,19,36,-34,138,71,-121
611836404,ISC-GEM,2015,8,9,5,33,40.51,,120.553,18.931,8.4,6.1,,40.1,10.2,5.13,0.1,36,24,99,206,67,86
607725477,ISC-GEM,2015,9,1,13,24,45.44,,121.561,23.892,2.2,1.6,,22.2,7.1,4.99,0.1,42,43,104,204,49,78
607725348,ISC-GEM,2015,9,2,1,18,30.5,,124.625,4.324,4.6,3.2,,322.5,6.3,5.74,0.1,154,33,-150,38,74,-61
610637160,ISC-GEM,2015,9,3,13,23,59.64,,126.671,2.041,4.9,3.5,,51.5,5.5,5.51,0.1,28,37,95,201,53,86
607732134,ISC-GEM,2015,9,7,12,22,39.84,,126.177,10.136,7.3,4.4,,55,18,4.96,0.1,19,34,110,175,58,77
607832207,ISC-GEM,2015,9,26,17,23,25.78,,123.813,5.262,5.1,3.5,,515,8,5.49,0.1,116,41,165,217,80,50
607863768,ISC-GEM,2015,10,12,11,14,48.38,,121.536,22.412,3.2,2.4,,23.8,12.3,4.99,0.1,342,80,-2,73,88,-170
607922694,ISC-GEM,2015,10,19,13,50,42.12,,120.57,13.852,4.2,3,,118.2,5.3,5.84,0.1,296,23,64,144,70,101
608005673,ISC-GEM,2015,11,1,21,9,43.25,,121.659,22.723,2.6,2.2,,21.7,12.3,5.43,0.1,24,44,104,185,47,77
608023768,ISC-GEM,2015,11,7,19,40,13.69,,119.876,16.476,4.6,3,,48,6.2,5.43,0.1,120,34,161,226,79,58
608059182,ISC-GEM,2015,11,28,13,39,23.78,,126.948,3.713,7.4,4.4,,65.2,4.8,5.46,0.1,118,44,-77,279,47,-103
612297599,ISC-GEM,2015,11,28,22,32,48.12,,126.867,3.861,10.8,6.5,,13.6,15,5.05,0.1,194,30,92,11,60,89
612127963,ISC-GEM,2015,12,13,1,47,7.76,,127.395,3.513,6.9,3.9,,30,4.6,5.37,0.1,333,29,-10,72,85,-119
608110665,ISC-GEM,2015,12,16,22,1,33.14,,127.4,3.467,8.3,4.4,,20,20.8,4.96,0.1,337,40,-16,80,80,-129
608986271,ISC-GEM,2015,12,17,12,44,2.17,,120.572,17.671,4.8,3.4,,69.3,5.3,5.33,0.1,265,17,-177,172,89,-73
611838535,ISC-GEM,2015,12,20,9,28,50.93,,124.379,12.867,5.2,3.1,,111,5.2,5.33,0.1,196,51,163,297,77,40
608114869,ISC-GEM,2015,12,20,18,47,36.81,,117.683,3.662,3.8,3.3,,16,3.8,6.05,0.1,94,79,4,3,86,169
611838551,ISC-GEM,2015,12,26,22,11,18.61,,126.059,9.939,5.6,3.4,,77.6,18,5.04,0.1,169,39,68,16,54,106
608135831,ISC-GEM,2016,1,4,14,36,16.61,,121.161,19.132,5.3,4.5,,31.9,13.6,5.07,0.1,43,25,-55,186,70,-105
608168789,ISC-GEM,2016,1,11,16,38,7.71,,126.831,3.822,3.9,2.8,,25.2,4.7,6.49,0.1,15,64,102,171,29,68
611838648,ISC-GEM,2016,1,13,7,52,40.45,,125.554,12.226,6.8,4.6,,83.6,5,5.12,0.1,149,25,67,354,67,100
611838654,ISC-GEM,2016,1,14,13,14,49.51,,126.327,9.605,4.9,2.9,,49.2,6.5,5.54,0.1,173,32,81,3,59,95
612141345,ISC-GEM,2016,1,19,2,13,26.68,,121.372,22.778,2.4,1.9,,26.2,4,5.57,0.1,228,85,-167,137,77,-5
611838722,ISC-GEM,2016,1,25,9,17,49.99,,128.397,3.23,4.7,3.4,,53.5,6,5.36,0.1,277,56,-169,181,81,-34
608301215,ISC-GEM,2016,1,29,2,29,18.25,,121.141,19.258,5.5,3.9,,41.5,10.8,5.09,0.1,12,28,69,215,64,101
611838796,ISC-GEM,2016,2,5,19,57,27.93,,120.604,22.894,2,1.8,,25.8,3.9,6.41,0.1,170,82,111,279,22,21
608330818,ISC-GEM,2016,2,13,20,14,34.11,,125.175,10.531,7,4.2,,216.2,15.1,4.99,0.1,291,49,-12,29,81,-139
608335590,ISC-GEM,2016,2,17,15,48,17.24,,126.911,7.086,7.6,5.2,,67.9,13.8,4.97,0.1,172,37,78,8,54,99
611753339,ISC-GEM,2016,2,18,1,9,40.93,,120.906,22.998,1.8,1.7,,12.1,3.9,4.98,0.1,329,46,-70,121,47,-109
608444418,ISC-GEM,2016,2,28,9,6,25.92,,125.285,5.297,4.7,3.2,,191,5.4,5.55,0.1,123,16,-123,338,76,-81
608444002,ISC-GEM,2016,2,29,19,47,38.46,,123.399,23.896,4.6,3.9,,26.3,4.6,5.23,0.1,262,26,117,52,67,78
608453528,ISC-GEM,2016,3,3,16,23,7.33,,126.046,3.975,5.4,3.7,,105.7,5.2,5.03,0.1,253,48,-153,144,70,-45
608462330,ISC-GEM,2016,3,7,11,43,41.24,,128.335,2.423,6.3,4.2,,139.7,5.4,5.19,0.1,135,35,26,23,75,122
608480926,ISC-GEM,2016,3,12,4,0,31.52,,120.243,18.118,4.8,3.4,,47.2,6.8,5.42,0.1,28,33,63,239,61,107
609595392,ISC-GEM,2016,3,16,12,4,56.83,,125.085,4.648,5.7,3.9,,42.6,11.6,5.17,0.1,10,71,-4,101,86,-161
611839016,ISC-GEM,2016,3,16,13,9,53.23,,125.153,4.732,5.6,3.8,,13.4,4.6,5.56,0.1,102,89,-163,12,73,-2
608506459,ISC-GEM,2016,3,29,9,18,11.16,,126.045,2.364,4.6,3.3,,63.6,6.1,5.42,0.1,192,34,-119,46,61,-72
613513478,ISC-GEM,2016,4,5,8,29,36.38,,126.394,4.182,6.3,3.7,,31.7,4,5.92,0.1,176,26,86,360,64,92
611839124,ISC-GEM,2016,4,5,16,21,3.08,,122.087,20.075,4.8,3.8,,15,5,5.03,0.1,67,66,172,160,83,24
611839130,ISC-GEM,2016,4,6,22,19,21.11,,126.691,4.208,6.4,4,,24.8,23.2,4.97,0.1,193,30,84,19,61,93
611829304,ISC-GEM,2016,4,13,18,21,53.13,,122.049,7.824,3.9,2.9,,25.4,4.8,5.97,0.1,167,67,77,19,26,119
608556915,ISC-GEM,2016,4,15,4,50,11.3,,126.966,1.989,4.8,3.2,,97.1,5.3,5.59,0.1,319,63,18,220,74,152
608572552,ISC-GEM,2016,4,19,17,17,36.34,,126.553,8.021,5.8,4,,95.8,5.9,4.98,0.1,129,29,48,355,69,111
608591681,ISC-GEM,2016,4,25,18,13,15.97,,121.148,21.215,3.6,3.1,,27.6,8.1,5.13,0.1,33,25,124,177,70,75
612803043,ISC-GEM,2016,4,27,18,19,6.44,,121.377,23.241,2.4,1.7,,20.6,4.6,4.96,0.1,98,65,154,200,66,27
608939724,ISC-GEM,2016,5,13,10,3,18.16,,127.444,4.884,5.7,3.8,,124.3,5.4,5.07,0.1,342,33,62,195,61,107
608816397,ISC-GEM,2016,5,21,11,14,44.63,,122.049,14.905,4.6,3.4,,15,10.6,5,0.1,120,57,11,24,80,147
611829935,ISC-GEM,2016,6,9,19,54,37.94,,121.027,16.553,4.5,3.4,,32.7,4.8,5.24,0.1,66,44,126,201,56,60
609050755,ISC-GEM,2016,6,19,18,20,52.65,,121.388,20.134,4.3,3.3,,35,5.5,5.57,0.1,358,30,64,207,63,104
609061521,ISC-GEM,2016,6,23,21,5,32.55,,123.331,23.58,3.1,2.4,,27.3,5.1,5.8,0.1,139,66,7,46,83,156
609062060,ISC-GEM,2016,6,25,6,40,29.77,,126.113,6.548,4.9,3.7,,51.8,6,5.29,0.1,178,46,40,58,63,128
611830099,ISC-GEM,2016,7,8,23,16,50.41,,125.783,8.448,4.3,3.1,,59.2,26.6,5.38,0.1,260,50,-27,8,69,-137
609252669,ISC-GEM,2016,7,22,11,31,48.4,,121.263,19.19,5.8,4.1,,44.1,24.1,5.2,0.1,31,33,95,204,57,87
609262340,ISC-GEM,2016,7,26,14,29,9.28,,125.506,9.738,5,2.7,,17.6,3.7,5.28,0.1,343,72,-14,77,76,-162
609293067,ISC-GEM,2016,8,6,9,8,23.12,,125.284,6.074,4.8,3.2,,94.6,5.4,5.3,0.1,126,59,-37,237,59,-143
611830318,ISC-GEM,2016,8,10,4,6,58.87,,125.671,5.58,5.1,3.4,,137,5.4,5.33,0.1,12,35,176,106,88,55
609295402,ISC-GEM,2016,8,10,8,17,45.42,,125.332,5.687,6,5.4,,68.6,25,4.97,0.1,10,68,165,106,76,22
611830343,ISC-GEM,2016,8,13,14,5,4.06,,124.385,11.549,4.1,2.6,,33.4,4.8,5.1,0.1,348,42,86,174,48,94
609351120,ISC-GEM,2016,8,15,5,28,14.39,,125.907,5.714,6.2,4.9,,101.7,5,4.96,0.1,120,26,-134,347,71,-71
611830360,ISC-GEM,2016,8,15,11,32,2.95,,122.129,10.843,4.4,2.9,,40.9,5.2,5.36,0.1,237,17,-80,46,73,-93
609385591,ISC-GEM,2016,8,26,15,53,24.19,,125.936,10.161,6.6,3.7,,83.4,6,4.96,0.1,164,33,70,7,59,103
609390195,ISC-GEM,2016,9,2,8,39,20.55,,123.823,6.323,5.6,4.6,,39,5,5.04,0.1,337,23,80,168,68,94
611830493,ISC-GEM,2016,9,2,12,2,53.77,,123.858,6.255,5.1,4,,40.5,25,5.33,0.1,333,15,75,169,76,94
611830517,ISC-GEM,2016,9,4,2,38,11.97,,125.929,8.391,3.3,2.2,,18.6,3.9,5.77,0.1,279,30,-133,146,69,-69
609393484,ISC-GEM,2016,9,5,6,14,10.48,,126.82,3.57,7,3.9,,50.9,22.4,5.02,0.1,196,31,97,7,59,86
609439052,ISC-GEM,2016,9,10,16,29,8.3,,126.782,5.605,5.3,3.3,,77.5,6.1,5.1,0.1,189,35,129,324,63,66
609451105,ISC-GEM,2016,9,16,7,50,46.91,,125.557,5.724,5,3.2,,208.1,5.4,5.49,0.1,341,84,84,206,8,135
609549673,ISC-GEM,2016,9,23,22,53,9.37,,126.54,6.542,4,3,,62.5,5.9,6.3,0.1,326,67,22,227,70,156
609570825,ISC-GEM,2016,10,2,13,40,8.58,,119.678,16.394,4.6,3.1,,43.8,6.4,5.29,0.1,21,33,93,197,57,88
611830753,ISC-GEM,2016,10,6,15,52,0.25,,121.455,22.585,2.5,2.1,,25.2,4.8,5.82,0.1,354,43,44,228,62,124
609587089,ISC-GEM,2016,10,12,1,39,24.68,,120.731,13.539,4.8,3.3,,127.8,5.4,5.25,0.1,357,34,118,145,60,72
609593097,ISC-GEM,2016,10,13,20,18,44.59,,126.322,4.22,5.8,3.8,,77,5.2,5.09,0.1,198,80,175,289,85,11
609593884,ISC-GEM,2016,10,14,18,29,4.49,,125.517,9.066,4.3,3.3,,45.1,5.2,5.14,0.1,238,29,67,85,63,103
609619654,ISC-GEM,2016,10,25,4,45,52.01,,121.415,22.587,2.7,2.2,,21.7,12.3,5.01,0.1,356,38,51,221,61,116
615054867,ISC-GEM,2016,11,21,8,11,50.32,,125.283,10.308,6.4,3.9,,36.5,5.2,5.09,0.1,229,75,-172,137,83,-15
615088539,ISC-GEM,2016,11,30,12,4,35.04,,121.347,22.814,2.3,1.7,,10,7.3,4.97,0.1,171,87,1,81,89,177
609824114,ISC-GEM,2016,12,4,5,24,6.49,,127.801,4.466,4.6,3.1,,159.5,5.4,5.73,0.1,163,78,81,21,15,127
609854777,ISC-GEM,2016,12,15,1,6,25.45,,126.192,10.244,5.7,3.7,,67.4,6,5.23,0.1,164,16,69,6,75,96
611831340,ISC-GEM,2016,12,19,20,44,40.38,,125.845,10.155,4.6,2.9,,68.2,5.4,5.42,0.1,55,7,167,158,88,83
609926594,ISC-GEM,2016,12,20,13,51,17.44,,119.633,16.082,6.6,4.6,,52.9,5.4,5.2,0.1,347,24,70,188,67,99
611831350,ISC-GEM,2016,12,20,17,16,38.91,,119.534,16.032,5.7,4.4,,52.3,6.2,5.25,0.1,340,20,49,203,75,104
609927324,ISC-GEM,2016,12,22,3,2,30.13,,125.678,11.457,5.7,3.4,,71,6.2,5.5,0.1,352,79,90,170,11,88
609927909,ISC-GEM,2016,12,23,16,9,35.83,,126.276,9.927,5.7,3.6,,61.8,6.6,5.12,0.1,159,22,68,3,70,99
609927915,ISC-GEM,2016,12,23,18,17,0.79,,126.268,9.969,6.5,4.1,,48,6,5.13,0.1,183,19,94,359,71,89
609939196,ISC-GEM,2016,12,26,1,23,37.19,,121.184,19.082,4.9,3.4,,29.9,5.1,5.47,0.1,211,56,96,21,34,81
609947746,ISC-GEM,2017,1,1,14,12,7.51,,128.566,3.59,6.3,3.9,,21.8,3.9,5.41,0.1,188,42,102,353,49,80
609947747,ISC-GEM,2017,1,1,14,13,36.48,,128.449,3.62,5.8,4.1,,22.1,19.5,5.41,0.1,181,33,81,12,58,96
614538632,ISC-GEM,2017,1,10,6,13,47.9,,122.567,4.423,3.8,2.8,,631.2,8,7.27,0.1,360,90,-106,269,16,-1
610051741,ISC-GEM,2017,1,11,6,24,51.52,,124.191,13.42,6.9,3.7,,59.7,5.2,5.27,0.1,102,30,-12,203,84,-120
610104707,ISC-GEM,2017,1,21,5,16,33.07,,128.227,2.835,5.2,3.3,,58.9,6.1,5.58,0.1,341,87,20,250,70,177
611831691,ISC-GEM,2017,1,30,2,43,57.53,,126.031,9.866,5.9,3.8,,77.9,6,5.06,0.1,168,39,76,6,53,101
610208008,ISC-GEM,2017,2,10,14,3,42.78,,125.454,9.855,3.7,2.4,,13.1,3.9,6.47,0.1,70,78,-163,337,74,-12
614447071,ISC-GEM,2017,2,10,17,12,54,,120.152,22.83,2.3,1.8,,19.2,3.8,5.34,0.1,329,51,-141,212,61,-46
615934816,ISC-GEM,2017,2,11,9,11,1.94,,125.497,9.81,6.1,4,,23.9,25,5.08,0.1,324,87,1,234,89,177
610239523,ISC-GEM,2017,2,22,5,31,45.27,,127.498,4.758,6.3,4.1,,73.1,5.2,5,0.1,356,48,118,138,49,63
610245306,ISC-GEM,2017,3,5,0,8,20.79,,125.444,9.795,3.8,2.7,,28.8,4.7,5.72,0.1,65,83,-151,331,61,-8
611831997,ISC-GEM,2017,3,8,1,38,44.48,,128.603,2.316,5.1,3.6,,61.5,5.4,5.24,0.1,82,27,45,310,71,110
611832164,ISC-GEM,2017,3,29,3,30,26.6,,125.948,2.777,5.4,3.7,,121.5,6,5.24,0.1,289,24,-158,179,81,-68
610482611,ISC-GEM,2017,4,4,12,58,45.4,,121.009,13.657,3.5,3.1,,16.7,3.7,5.19,0.1,227,59,-26,331,68,-146
610482619,ISC-GEM,2017,4,4,14,10,2.03,,120.989,13.607,4.8,3.8,,20.6,25,4.97,0.1,219,43,-35,336,67,-127
610482623,ISC-GEM,2017,4,4,15,13,48.2,,120.948,13.688,4.4,3.4,,17.9,25,5.13,0.1,200,32,-33,319,73,-117
610482628,ISC-GEM,2017,4,4,16,49,2.79,,120.96,13.715,4.3,3.3,,19.3,25,5.06,0.1,321,76,-171,229,81,-14
616566854,ISC-GEM,2017,4,8,7,7,57.71,,120.929,13.666,4.3,3,,20,3.6,5.61,0.33,,,,,,
610639847,ISC-GEM,2017,4,8,7,9,22.42,,120.925,13.671,3.2,2.5,,16.1,3.6,5.94,0.1,44,86,5,314,85,176
610521484,ISC-GEM,2017,4,8,7,29,11.02,,120.912,13.708,3.6,2.6,,20,25,5.01,0.1,340,51,-139,222,59,-47
610523845,ISC-GEM,2017,4,10,0,43,55.09,,125.373,12.928,3.5,2.8,,19.4,4.5,5.72,0.1,341,71,85,175,20,104
610524858,ISC-GEM,2017,4,10,10,38,49.95,,127.205,5.772,5.1,3.4,,32.5,6.3,5.9,0.1,17,62,104,169,31,65
