eventID,Agency,Identifier,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,Anthropogenic,Unnamed: 20
480666,ISC,ISC|NEIC-Mb,1986,11,15,3,13,56.85,0.77,121.8851,23.8819,15.7,7.307,94.0,17.0,,4.79,0.283,,1058836|NEIC|4.70|mb || 1058837|ISC|5.00|mb
480667,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1986,11,15,3,25,1.62,,121.789,24.0,5.1,4.7,,33.0,5.4,5.46,0.43,,480667|ISC-GEM|5.46|Mw || usp000300v|usgsComcat|5.00|mb || usp000300v|usgsComcat|5.00|mb
480671,ISC,ISC|NEIC-Mb,1986,11,15,3,52,53.47,0.83,121.8088,23.9629,10.63,8.789,126.0,17.0,,3.98,0.283,,1058853|NEIC|4.00|mb || usp000300y|usgsComcat|4.00|mb
480672,ISC,ISC|NEIC-Mb,1986,11,15,4,24,8.56,0.56,121.7244,23.8982,8.828,7.1,84.0,17.0,,4.56,0.283,,1058856|NEIC|4.50|mb || 1058858|ISC|4.30|mb || usp000300z|usgsComcat|4.50|mb
480674,ISC,ISC|NEIC-Mb,1986,11,15,5,14,31.89,1.11,122.0849,23.9508,17.32,9.382,73.0,35.0,,4.9,0.283,,1058861|NEIC|4.80|mb || 1058862|ISC|4.80|mb || usp0003011|usgsComcat|4.80|mb
480676,ISC,ISC|NEIC-Mb,1986,11,15,5,52,12.86,0.76,121.5924,23.8707,10.75,8.001,67.0,14.0,,4.32,0.283,,1058867|NEIC|4.30|mb || usp0003013|usgsComcat|4.30|mb
480679,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1986,11,15,7,24,8.86,,121.752,23.943,3.9,3.8,,26.8,3.8,5.76,0.1,,480679|ISC-GEM|5.76|Mw || 1058881|NEIC|5.50|mb || 1058881|NEIC|5.80|MS || 05187144|GCMT|5.80|MW || 1058884|ISC|5.60|mb || 1058884|ISC|5.90|MS || usp0003016|usgsComcat|5.80|mw || B111586A|PDE |5.50|mb || B111586A|PDE |5.80|Ms || B111586A-C|GCMT|5.78|Mw || 1058881|NEIC|5.50|mb || 1058881|NEIC|5.80|MS || 05187144|GCMT|5.80|MW || 1058884|ISC|5.60|mb || 1058884|ISC|5.90|MS || usp0003016|usgsComcat|5.80|mw || B111586A|PDE |5.50|mb || B111586A|PDE |5.80|Ms || B111586A-C|GCMT|5.78|Mw
480683,ISC-EHB,ISC-EHB|NEIC-Mb,1986,11,15,9,2,47.9,,121.962,23.824,10.4,7.8,77.0,15.0,,4.44,0.283,,1058892|NEIC|4.40|mb || 1058893|ISC|4.40|mb || usp0003019|usgsComcat|4.40|mb
480685,ISC,ISC|NEIC-Mb,1986,11,15,9,28,32.07,0.57,121.9143,23.9596,7.546,5.84,108.0,17.0,,4.56,0.283,,1058896|NEIC|4.50|mb || 1058898|ISC|4.50|mb || usp000301a|usgsComcat|4.50|mb
usp000301e,usgsComcat,usgsComcat|usgsComcat-mb,1986,11,15,15,3,32.12,,121.984,23.957,,,,33.0,,3.98,0.283,,usp000301e|usgsComcat|4.00|mb
480701,EHB,EHB|NEIC-Mb,1986,11,15,15,37,8.45,,121.874,23.786,9.1,7.1,75.0,17.0,11.4,4.44,0.283,,1058932|NEIC|4.40|mb || 1058934|ISC|4.50|mb || usp000301f|usgsComcat|4.40|mb
480704,ISC-EHB,ISC-EHB|NEIC-Ms,1986,11,15,16,12,49.37,,122.082,23.947,5.5,4.2,66.0,15.0,,5.34,0.159,,1058940|NEIC|4.90|mb || 1058940|NEIC|4.90|MS || 1058943|ISC|4.80|mb || usp000301h|usgsComcat|4.90|ms
480758,ISC-EHB,ISC-EHB|NEIC-Mb,1986,11,16,7,7,24.07,,121.927,23.811,6.8,6.5,53.0,15.0,,5.02,0.283,,1059074|NEIC|4.90|mb || 1059076|ISC|4.90|mb || usp000302e|usgsComcat|4.90|mb
480784,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1986,11,16,13,13,56.9,,121.819,23.889,6.0,5.2,,15.0,7.5,5.31,0.26,,480784|ISC-GEM|5.31|Mw || 1059128|NEIC|5.00|mb || 1059129|ISC|5.10|mb || 1059129|ISC|5.20|MS || usp000302m|usgsComcat|5.00|mb || 1059128|NEIC|5.00|mb || 1059129|ISC|5.10|mb || 1059129|ISC|5.20|MS || usp000302m|usgsComcat|5.00|mb
480785,ISC-EHB,ISC-EHB|NEIC-Mb,1986,11,16,13,31,10.24,,121.861,23.904,7.6,7.3,89.0,15.0,,4.56,0.283,,1059131|NEIC|4.50|mb || 1059132|ISC|4.50|mb || usp000302n|usgsComcat|4.50|mb
480798,EHB,EHB|NEIC-Mb,1986,11,16,17,47,0.45,,121.624,23.739,8.1,5.3,86.0,25.0,8.8,4.56,0.283,,1059159|NEIC|4.50|mb || 1059161|ISC|4.80|mb || usp000302s|usgsComcat|4.50|mb
480805,ISC,ISC|NEIC-Mb,1986,11,16,19,26,24.58,0.77,124.3591,3.3851,32.01,10.56,76.0,350.0,,4.56,0.283,,1059176|NEIC|4.50|mb || usp000302u|usgsComcat|4.50|mb
480808,ISC,ISC|NEIC-Mb,1986,11,16,20,56,23.02,0.54,121.3863,22.8198,7.35,5.79,92.0,20.0,,4.44,0.283,,1059185|NEIC|4.40|mb || 1059186|ISC|4.50|mb || usp000302w|usgsComcat|4.40|mb
480811,ISC,ISC|NEIC-Mb,1986,11,16,21,30,48.02,0.69,121.9065,23.7631,9.524,6.568,90.0,25.0,,4.09,0.283,,1059191|NEIC|4.10|mb || usp000302x|usgsComcat|4.10|mb
480828,ISC,ISC|NEIC-Mb,1986,11,17,2,21,17.1,0.9,121.6713,23.8942,10.3,7.014,95.0,10.0,,3.98,0.283,,1059230|NEIC|4.00|mb || usp0003034|usgsComcat|4.00|mb
480874,EHB,EHB|NEIC-Mb,1986,11,17,11,21,15.77,,121.639,23.77,8.1,5.5,90.0,20.0,9.1,5.02,0.283,,1059326|NEIC|4.90|mb || 1059329|ISC|5.00|mb || usp000303k|usgsComcat|4.90|mb
480908,ISC-EHB,ISC-EHB|NEIC-Mb,1986,11,17,22,51,16.35,,126.658,9.314,10.7,8.1,84.0,52.0,6.4,5.02,0.283,,1059413|NEIC|4.90|mb || 1059414|ISC|4.90|mb || usp0003041|usgsComcat|4.90|mb
480911,ISC,ISC|NEIC-Mb,1986,11,17,23,46,16.9,0.87,126.6675,9.5244,21.74,16.33,103.0,43.0,,4.79,0.283,,1059419|NEIC|4.70|mb || 1059420|ISC|4.70|mb || usp0003043|usgsComcat|4.70|mb
usp000304u,usgsComcat,usgsComcat|usgsComcat-mb,1986,11,18,15,31,7.89,,122.112,23.937,,,,33.0,,4.9,0.283,,usp000304u|usgsComcat|4.80|mb
481001,ISC,ISC|NEIC-Mb,1986,11,19,0,49,36.54,0.67,121.7701,23.9625,8.313,4.929,89.0,17.0,,4.32,0.283,,1059640|NEIC|4.30|mb || usp0003059|usgsComcat|4.30|mb
usp0003068,usgsComcat,usgsComcat|usgsComcat-mb,1986,11,19,19,28,21.23,,121.762,23.977,,,,33.0,,4.09,0.283,,usp0003068|usgsComcat|4.10|mb
481144,ISC,ISC|NEIC-Mb,1986,11,20,22,5,43.29,1.3,121.447,18.8288,17.7,15.51,5.0,35.0,,4.09,0.283,,1059995|NEIC|4.10|mb || usp0003079|usgsComcat|4.10|mb
482130,ISC,ISC|NEIC-Mb,1986,11,24,3,29,23.11,0.73,122.5801,23.8601,10.05,7.597,92.0,10.0,,4.32,0.283,,1061966|NEIC|4.30|mb || 1061968|ISC|4.30|mb || usp00030bk|usgsComcat|4.30|mb
482172,ISC,ISC|NEIC-Mb,1986,11,24,4,39,53.2,0.69,121.856,23.9658,9.086,5.71,90.0,17.0,,4.32,0.283,,1062049|NEIC|4.30|mb || 1062051|ISC|4.40|mb || usp00030bq|usgsComcat|4.30|mb
usp00030by,usgsComcat,usgsComcat|usgsComcat-mb,1986,11,24,14,51,53.09,,121.932,23.933,,,,33.0,,3.98,0.283,,usp00030by|usgsComcat|4.00|mb
482361,ISC,ISC|NEIC-Mb,1986,11,26,1,44,53.83,0.74,120.9185,13.6585,26.76,13.53,98.0,150.0,,3.98,0.283,,1062472|NEIC|4.00|mb || usp00030df|usgsComcat|4.00|mb
482402,EHB,EHB|NEIC-Mb,1986,11,26,15,51,54.99,,121.694,21.71,11.8,5.7,80.0,91.0,6.1,4.32,0.283,,1062566|NEIC|4.30|mb || 1062569|ISC|4.40|mb || usp00030dx|usgsComcat|4.30|mb
482411,ISC-EHB,ISC-EHB|NEIC-Ms,1986,11,26,18,59,14.2,,126.316,9.304,11.5,6.0,82.0,61.0,,4.69,0.159,,1062585|NEIC|4.90|mb || 1062585|NEIC|4.00|MS || 1062587|ISC|4.90|mb || usp00030dz|usgsComcat|4.90|mb
482435,ISC-EHB,ISC-EHB|NEIC-Mb,1986,11,27,0,30,4.44,,127.672,2.618,18.0,9.3,66.0,15.0,,4.9,0.283,,1062637|NEIC|4.80|mb || 1062638|ISC|5.20|mb || usp00030e9|usgsComcat|4.80|mb
482491,ISC,ISC|NEIC-Mb,1986,11,27,19,3,42.93,1.07,126.5103,1.9846,33.19,19.32,66.0,47.0,,4.44,0.283,,1062759|NEIC|4.40|mb || 1062760|ISC|4.50|mb
482501,ISC-EHB,ISC-EHB|NEIC-Mb,1986,11,27,21,40,43.95,,122.449,23.992,8.3,5.2,73.0,25.0,10.0,5.14,0.283,,1062782|NEIC|5.00|mb || 1062783|ISC|5.00|mb || usp00030f1|usgsComcat|5.00|mb
482528,ISC-EHB,ISC-EHB|NEIC-Mb,1986,11,28,13,44,53.65,,126.943,2.023,19.1,7.4,74.0,82.0,6.1,4.9,0.283,,1062834|NEIC|4.80|mb || 1062835|ISC|4.70|mb || usp00030f9|usgsComcat|4.80|mb
482598,ISC-EHB,ISC-EHB|ISC-Ms,1986,11,29,22,50,4.2,,121.151,22.525,9.6,6.8,87.0,23.0,5.6,5.14,0.236,,1063019|NEIC|4.90|mb || 1063019|NEIC|4.20|MS || 1063020|ISC|4.80|mb || 1063020|ISC|4.50|MS || usp00030gh|usgsComcat|4.90|mb
usp00030gp,usgsComcat,usgsComcat|usgsComcat-mb,1986,11,30,3,3,51.07,,121.96,23.95,,,,33.5,4.9,5.25,0.283,,usp00030gp|usgsComcat|5.10|mb
477766,ISC,ISC|NEIC-Mb,1986,12,1,19,58,16.26,1.12,126.7661,8.5803,24.06,15.57,171.0,39.0,,5.02,0.283,,1052145|NEIC|4.90|mb || usp00030ja|usgsComcat|4.90|mb
477768,ISC-EHB,ISC-EHB|NEIC-Mb,1986,12,1,20,15,29.02,,126.816,8.362,15.2,10.5,64.0,15.0,,4.79,0.283,,1052148|NEIC|4.70|mb || 1052150|ISC|4.70|mb || usp00030jb|usgsComcat|4.70|mb
usp00030ne,usgsComcat,usgsComcat|usgsComcat-mb,1986,12,5,21,40,6.39,,121.609,23.779,,,,33.0,,3.63,0.283,,usp00030ne|usgsComcat|3.70|mb
478109,ISC,ISC|NEIC-Mb,1986,12,7,20,54,7.17,0.89,120.8267,18.8503,15.98,13.34,54.0,39.0,,3.63,0.283,,1052936|NEIC|3.70|mb || usp00030q4|usgsComcat|3.70|mb
478142,ISC,ISC|NEIC-Mb,1986,12,8,11,31,33.82,1.08,119.0794,17.8172,12.64,8.602,176.0,35.0,,4.32,0.283,,1053015|NEIC|4.30|mb || usp00030qp|usgsComcat|4.30|mb
478146,ISC-EHB,ISC-EHB|NEIC-Mb,1986,12,8,12,24,40.47,,126.772,2.267,10.5,6.3,70.0,72.0,,4.9,0.283,,1053022|NEIC|4.80|mb || 1053024|ISC|4.80|mb || usp00030qs|usgsComcat|4.80|mb
478180,ISC,ISC|NEIC-Mb,1986,12,9,4,13,49.7,0.6,121.4049,23.8791,6.924,5.589,98.0,14.0,,4.56,0.283,,1053103|NEIC|4.50|mb || 1053104|ISC|4.50|mb || usp00030rb|usgsComcat|4.50|mb
478187,EHB,EHB|NEIC-Mb,1986,12,9,6,45,34.69,,126.693,8.301,15.0,10.6,37.0,66.0,,4.9,0.283,,1053127|NEIC|4.80|mb || 1053128|ISC|4.80|mb || usp00030rf|usgsComcat|4.80|mb
478190,ISC,ISC|ISC-Mb,1986,12,9,6,58,1.69,1.08,126.9134,8.8256,24.7,16.3,174.0,38.0,,4.84,0.384,,1053133|ISC|4.60|mb
478206,ISC-EHB,ISC-EHB|NEIC-Mb,1986,12,9,14,9,50.39,,123.821,6.284,7.3,4.2,62.0,538.0,6.4,5.02,0.283,,1053166|NEIC|4.90|mb || 1053168|ISC|4.80|mb || usp00030rp|usgsComcat|4.90|mb
478213,ISC,ISC|NEIC-Mb,1986,12,9,17,17,41.42,1.24,121.882,23.793,11.77,8.913,127.0,17.0,,3.4,0.283,,1053182|NEIC|3.50|mb
478254,ISC,ISC|NEIC-Mb,1986,12,10,10,40,0.74,0.56,121.8319,23.8734,7.251,4.956,88.0,17.0,,4.9,0.283,,1053268|NEIC|4.80|mb || 1053270|ISC|4.60|mb || usp00030s9|usgsComcat|4.80|mb
478274,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1986,12,10,19,35,55.22,,126.643,4.882,10.4,5.7,,64.1,5.5,5.27,0.1,,478274|ISC-GEM|5.27|Mw || 1053318|NEIC|5.30|mb || 05187222|GCMT|5.30|MW || 1053320|ISC|5.50|mb || usp00030sn|usgsComcat|5.30|mw || B121086A|PDE |5.40|mb || B121086A-C|GCMT|5.30|Mw || 1053318|NEIC|5.30|mb || 05187222|GCMT|5.30|MW || 1053320|ISC|5.50|mb || usp00030sn|usgsComcat|5.30|mw || B121086A|PDE |5.40|mb || B121086A-C|GCMT|5.30|Mw
478300,ISC,ISC|NEIC-Mb,1986,12,11,4,29,24.88,0.91,122.5768,3.2029,20.59,14.54,37.0,500.0,,4.44,0.283,,1053377|NEIC|4.40|mb || 1053378|ISC|4.30|mb || usp00030sy|usgsComcat|4.40|mb
478462,EHB,EHB|NEIC-Mb,1986,12,13,17,20,27.93,,125.451,11.451,16.3,7.1,60.0,73.0,,4.79,0.283,,1053738|NEIC|4.70|mb || 1053739|ISC|4.60|mb || usp00030uz|usgsComcat|4.70|mb
478772,ISC-EHB,ISC-EHB|ISC-Ms,1986,12,18,15,38,1.96,,125.388,9.801,8.1,4.9,59.0,15.0,,5.26,0.159,,1054442|NEIC|5.10|mb || 1054442|NEIC|4.30|MS || 1054443|ISC|5.10|mb || 1054443|ISC|4.70|MS || usp00030yw|usgsComcat|5.10|mb
478776,ISC-EHB,ISC-EHB|NEIC-Ms,1986,12,18,16,41,50.31,,125.291,9.923,15.5,8.0,65.0,15.0,,4.69,0.159,,1054449|NEIC|4.20|mb || 1054449|NEIC|4.00|MS || 1054451|ISC|4.50|mb || usp00030yy|usgsComcat|4.20|mb
478791,ISC-EHB,ISC-EHB|NEIC-Mb,1986,12,18,20,48,35.45,,128.515,2.545,12.0,4.8,65.0,232.0,,4.79,0.283,,1054490|NEIC|4.70|mb || 1054491|ISC|4.60|mb || usp00030z8|usgsComcat|4.70|mb
478801,NEIC,NEIC|NEIC-Mb,1986,12,19,1,10,13.9,,124.367,12.222,,,,127.0,,3.75,0.283,,1054511|NEIC|3.80|mb || usp00030zd|usgsComcat|3.80|mb
478827,ISC-EHB,ISC-EHB|ISC-Ms,1986,12,19,7,48,27.38,,120.059,15.295,5.7,3.4,66.0,75.0,3.3,5.26,0.287,,1054568|NEIC|5.30|mb || 1054570|ISC|5.30|mb || 1054570|ISC|4.70|MS || usp00030zv|usgsComcat|5.30|mb
478964,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1986,12,21,11,34,51.83,,125.856,2.698,8.8,6.2,,117.5,6.2,5.43,0.1,,478964|ISC-GEM|5.43|Mw || 05187270|GCMT|5.40|MW || 1054882|NEIC|5.30|mb || 1054884|ISC|5.40|mb || usp000311v|usgsComcat|5.50|mw || B122186B|PDE |5.40|mb || B122186B-C|GCMT|5.46|Mw || 05187270|GCMT|5.40|MW || 1054882|NEIC|5.30|mb || 1054884|ISC|5.40|mb || usp000311v|usgsComcat|5.50|mw || B122186B|PDE |5.40|mb || B122186B-C|GCMT|5.46|Mw
478990,ISC-EHB,ISC-EHB|NEIC-Mb,1986,12,21,20,17,55.45,,125.419,9.836,8.3,4.4,65.0,15.0,,5.02,0.283,,1054939|NEIC|4.90|mb || 1054941|ISC|4.90|mb || usp000312b|usgsComcat|4.90|mb
479056,ISC,ISC|NEIC-Mb,1986,12,23,1,29,38.19,0.81,121.8462,23.9231,10.02,7.354,90.0,17.0,,4.09,0.283,,1055090|NEIC|4.10|mb
479091,NEIC,NEIC|NEIC-Mb,1986,12,23,20,39,6.9,,125.823,4.106,,,,148.0,,5.02,0.283,,1055177|NEIC|4.90|mb || usp000313g|usgsComcat|4.90|mb
479103,EHB,EHB|NEIC-Mb,1986,12,24,2,14,14.61,,125.681,9.71,17.4,7.8,54.0,150.0,13.7,4.67,0.283,,1055201|NEIC|4.60|mb || 1055202|ISC|4.70|mb || usp000313p|usgsComcat|4.60|mb
479162,ISC,ISC|NEIC-Mb,1986,12,24,22,59,26.67,0.81,121.3556,23.8511,8.236,5.721,114.0,14.0,,3.63,0.283,,1055324|NEIC|3.70|mb
479268,ISC-EHB,ISC-EHB|NEIC-Mb,1986,12,26,21,25,57.46,,126.885,2.321,11.0,6.0,73.0,15.0,,5.25,0.283,,1055565|NEIC|5.10|mb || 1055566|ISC|5.00|mb || usp000315w|usgsComcat|5.10|mb
479291,ISC-EHB,ISC-EHB|NEIC-Mb,1986,12,27,4,3,40.79,,122.146,11.687,11.0,7.3,67.0,35.0,,4.56,0.283,,1055618|NEIC|4.50|mb || 1055620|ISC|4.70|mb || usp000316a|usgsComcat|4.50|mb
479294,ISC-EHB,ISC-EHB|ISC-Ms,1986,12,27,5,15,30.95,,128.553,2.038,7.8,4.9,64.0,67.0,3.4,5.33,0.159,,1055629|NEIC|5.30|mb || 1055630|ISC|5.20|mb || 1055630|ISC|4.80|MS || usp000316d|usgsComcat|5.30|mb
479327,ISC,ISC|NEIC-Mb,1986,12,27,16,52,31.3,0.7,119.8967,15.994,12.45,8.767,85.0,33.0,,4.21,0.283,,1055709|NEIC|4.20|mb || 1055711|ISC|4.40|mb || usp000316z|usgsComcat|4.20|mb
479421,ISC,ISC|NEIC-Mb,1986,12,29,12,1,18.24,0.59,118.6389,22.3218,7.859,6.228,20.0,17.0,,4.56,0.283,,1055943|NEIC|4.50|mb || 1055944|ISC|4.40|mb || usp000318e|usgsComcat|4.50|mb
479433,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1986,12,29,15,50,0.42,,119.837,15.295,5.2,3.9,,50.0,4.9,5.82,0.1,,479433|ISC-GEM|5.82|Mw || 1055979|NEIC|6.00|mb || 5148083|NEIC|5.80|mw || 05187298|GCMT|5.80|MW || 1055981|ISC|6.10|mb || 1055981|ISC|5.60|MS || usp000318q|usgsComcat|5.80|mw || B122986C|PDE |6.10|mb || B122986C-C|GCMT|5.84|Mw || 1055979|NEIC|6.00|mb || 5148083|NEIC|5.80|mw || 05187298|GCMT|5.80|MW || 1055981|ISC|6.10|mb || 1055981|ISC|5.60|MS || usp000318q|usgsComcat|5.80|mw || B122986C|PDE |6.10|mb || B122986C-C|GCMT|5.84|Mw
475627,ISC,ISC|NEIC-Mb,1987,1,1,7,22,43.1,0.69,124.5004,11.1317,20.33,6.886,71.0,11.0,,4.32,0.283,,1047469|NEIC|4.30|mb || usp00031b1|usgsComcat|4.30|mb
475694,ISC-EHB,ISC-EHB|NEIC-Mb,1987,1,2,5,45,51.19,,126.187,10.396,15.1,4.9,73.0,62.0,12.4,4.67,0.283,,1047608|NEIC|4.60|mb || 1047610|ISC|4.60|mb || usp00031bq|usgsComcat|4.60|mb
usp00031ed,GCMT,GCMT|GCMT-Mw,1987,1,6,5,7,51.8,0.4,120.94,23.78,,,,48.1,3.6,5.7,,,usp00031ed|usgsComcat|5.70|mw || B010687A|PDE |5.80|mb || B010687A|PDE |5.60|Ms || B010687A-C|GCMT|5.70|Mw || B010687A|PDE |5.80|mb || B010687A|PDE |5.60|Ms || B010687A-C|GCMT|5.70|Mw
475949,ISC,ISC|NEIC-Mb,1987,1,6,20,41,21.75,1.15,122.3164,17.9777,14.31,10.66,49.0,25.0,,4.9,0.283,,1048162|NEIC|4.80|mb || 1048164|ISC|4.50|mb || usp00031ey|usgsComcat|4.80|mb
475954,ISC,ISC|NEIC-Mb,1987,1,6,23,46,19.03,1.4,121.716,23.9933,11.68,7.86,110.0,41.0,15.5,4.09,0.283,,1048172|NEIC|4.10|mb
476237,ISC,ISC|NEIC-Mb,1987,1,9,15,32,56.26,1.08,128.7125,2.6011,48.52,14.41,56.0,35.0,,4.44,0.283,,1048798|NEIC|4.40|mb || 1048799|ISC|4.40|mb || usp00031j0|usgsComcat|4.40|mb
476282,ISC-GEM,ISC-GEM|ISC-GEM-Mw,1987,1,10,4,47,6.14,,126.532,9.153,8.6,5.3,,40.9,6.0,5.67,0.23,,476282|ISC-GEM|5.67|Mw || 1048897|NEIC|5.30|mb || 1048897|NEIC|4.50|MS || 1048898|ISC|5.50|mb || 1048898|ISC|5.00|MS || usp00031jh|usgsComcat|5.30|mb || 1048897|NEIC|5.30|mb || 1048897|NEIC|4.50|MS || 1048898|ISC|5.50|mb || 1048898|ISC|5.00|MS || usp00031jh|usgsComcat|5.30|mb
476375,ISC-EHB,ISC-EHB|NEIC-Mb,1987,1,11,11,3,56.95,,126.586,9.127,10.0,5.8,66.0,48.0,5.6,5.02,0.283,,1049079|NEIC|4.90|mb || 1049080|ISC|4.80|mb || usp00031kk|usgsComcat|4.90|mb
476673,ISC-EHB,ISC-EHB|ISC-Ms,1987,1,15,19,41,42.88,,120.228,22.911,5.7,4.6,69.0,12.0,3.2,5.33,0.159,,1049722|NEIC|4.90|mb || 1049722|NEIC|4.30|MS || 1049725|ISC|5.00|mb || 1049725|ISC|4.80|MS || usp00031py|usgsComcat|4.90|mb
476742,EHB,EHB|NEIC-Mb,1987,1,16,21,36,58.55,,121.189,19.989,13.2,5.8,76.0,41.0,7.8,4.21,0.283,,1049885|NEIC|4.20|mb || 1049887|ISC|4.20|mb || usp00031qu|usgsComcat|4.20|mb
476908,ISC-EHB,ISC-EHB|NEIC-Mb,1987,1,19,15,54,56.21,,127.121,2.13,9.7,5.1,75.0,69.0,7.2,5.25,0.283,,1050237|NEIC|5.10|mb || 1050239|ISC|5.10|mb || usp00031sa|usgsComcat|5.10|mb
477134,ISC-EHB,ISC-EHB|NEIC-Mb,1987,1,22,20,15,13.4,,122.781,15.114,7.9,5.7,74.0,35.0,,4.67,0.283,,1050745|NEIC|4.60|mb || 1050747|ISC|4.60|mb || usp00031v0|usgsComcat|4.60|mb
477239,ISC,ISC|NEIC-Mb,1987,1,24,13,35,44.33,1.15,125.7964,2.0396,50.11,25.17,58.0,83.0,,4.56,0.283,,1050984|NEIC|4.50|mb || usp00031wb|usgsComcat|4.50|mb
477251,ISC-EHB,ISC-EHB|NEIC-Mb,1987,1,24,16,21,37.45,,125.376,11.408,12.2,5.8,61.0,78.0,,5.02,0.283,,1051019|NEIC|4.90|mb || 1051020|ISC|4.90|mb || usp00031wm|usgsComcat|4.90|mb
477372,ISC-EHB,ISC-EHB|NEIC-Mb,1987,1,26,17,19,32.32,,125.058,13.008,14.5,6.0,59.0,44.0,7.0,4.67,0.283,,1051272|NEIC|4.60|mb || 1051273|ISC|4.50|mb || usp00031y1|usgsComcat|4.60|mb
477418,ISC,ISC|NEIC-Mb,1987,1,27,9,45,52.44,0.81,122.2548,3.41,25.74,11.29,55.0,604.0,,5.14,0.283,,1051383|NEIC|5.00|mb || 1051384|ISC|5.00|mb || usp00031yu|usgsComcat|5.00|mb
477473,ISC,ISC|NEIC-Mb,1987,1,28,4,59,11.15,1.04,122.3658,16.3209,33.93,21.66,62.0,29.0,,4.56,0.283,,1051502|NEIC|4.50|mb || 1051503|ISC|4.40|mb || usp00031zg|usgsComcat|4.50|mb
477485,ISC-EHB,ISC-EHB|NEIC-Ms,1987,1,28,9,7,59.31,,126.341,8.959,7.0,3.8,71.0,52.0,12.7,5.56,0.159,,1051534|NEIC|5.10|mb || 1051534|NEIC|5.20|MS || 1051535|ISC|5.20|mb || usp00031zr|usgsComcat|5.20|ms
477519,ISC,ISC|NEIC-Mb,1987,1,29,2,6,7.32,0.95,122.2831,23.887,10.21,7.205,99.0,17.0,,4.09,0.283,,1051611|NEIC|4.10|mb || 1051612|ISC|4.30|mb
477705,ISC,ISC|NEIC-Mb,1987,1,31,22,2,29.27,0.9,123.7011,14.2865,12.48,8.935,83.0,33.0,,4.67,0.283,,1052004|NEIC|4.60|mb || 1052005|ISC|4.30|mb || usp000322y|usgsComcat|4.60|mb
473495,ISC,ISC|NEIC-Mb,1987,2,1,6,52,40.51,0.87,120.6043,13.5047,25.93,13.07,88.0,152.0,,4.67,0.283,,1042695|NEIC|4.60|mb || 1042696|ISC|4.50|mb || usp000323a|usgsComcat|4.60|mb
473530,ISC-EHB,ISC-EHB|ISC-Ms,1987,2,1,20,21,50.07,,121.268,19.141,6.1,4.6,88.0,36.0,3.0,5.2,0.192,,1042790|NEIC|5.00|mb || 1042790|NEIC|4.30|MS || 1042791|ISC|5.00|mb || 1042791|ISC|4.60|MS || usp000323w|usgsComcat|5.00|mb
473553,ISC,ISC|ISC-Mb,1987,2,2,3,5,23.51,1.42,125.1012,3.9566,38.93,21.99,77.0,100.0,,4.63,0.384,,1042828|ISC|4.40|mb
473580,ISC,ISC|NEIC-Mb,1987,2,2,12,57,17.32,0.76,123.8278,6.8067,21.24,10.79,56.0,600.0,,4.79,0.283,,1042888|NEIC|4.70|mb || 01169503|ISC|4.60|mb || usp000324b|usgsComcat|4.70|mb
473594,ISC-EHB,ISC-EHB|NEIC-Mb,1987,2,2,16,25,31.66,,123.878,6.851,16.7,7.2,56.0,603.0,9.3,4.9,0.283,,1042914|NEIC|4.80|mb || 01169504|ISC|4.60|mb || usp000324e|usgsComcat|4.80|mb
473635,ISC,ISC|NEIC-Mb,1987,2,3,5,26,37.94,0.98,127.3693,4.8815,37.06,10.05,61.0,108.0,,4.79,0.283,,1043003|NEIC|4.70|mb || 1043004|ISC|4.60|mb || usp000324y|usgsComcat|4.70|mb
473694,EHB,EHB|ISC-Mb,1987,2,4,1,42,44.34,,125.702,9.895,16.0,7.1,61.0,118.0,12.4,5.17,0.317,,1043117|ISC|4.90|mb
473724,ISC-EHB,ISC-EHB|NEIC-Mb,1987,2,4,10,22,52.93,,121.042,19.239,9.6,5.9,87.0,31.0,4.5,4.56,0.283,,1043181|NEIC|4.50|mb || 1043183|ISC|4.40|mb || usp0003260|usgsComcat|4.50|mb
473817,ISC,ISC|NEIC-Mb,1987,2,6,3,1,49.6,1.47,123.5863,5.9539,48.08,12.68,96.0,35.0,,4.44,0.283,,1043376|NEIC|4.40|mb || usp0003271|usgsComcat|4.40|mb
474080,ISC,ISC|NEIC-Mb,1987,2,8,16,29,46.23,1.27,121.9085,16.4666,26.03,7.737,95.0,43.0,,3.98,0.283,,1043942|NEIC|4.00|mb || usp000329e|usgsComcat|4.00|mb
474241,ISC-EHB,ISC-EHB|NEIC-Mb,1987,2,10,8,25,18.16,,126.209,9.313,9.4,4.9,68.0,70.0,7.3,5.37,0.283,,1044297|NEIC|5.20|mb || 1044299|ISC|5.20|mb || usp00032bs|usgsComcat|5.20|mb
