eventID,originID,magnitudeID,value,sigma,magType,magAgency
726597,1601322,1601322|NEIS|4.50|mb,4.5,0.0,mb,NEIS
726597,1601323,1601323|ISC|4.60|mb,4.6,0.2,mb,ISC
726619,1601376,1601376|MOS|5.30|MB,5.3,0.0,MB,MOS
726619,1601377,1601377|NEIS|5.10|mb,5.1,0.0,mb,NEIS
726619,1601378,1601378|ISC|5.20|mb,5.2,0.1,mb,ISC
726695,1601524,1601524|NEIS|4.50|mb,4.5,0.0,mb,NEIS
726706,1601556,1601556|TAP|4.40|UK,4.4,0.0,UK,TAP
726777,1601709,1601709|NEIS|5.10|mb,5.1,0.0,mb,NEIS
726777,1601710,1601710|MOS|5.20|MB,5.2,0.0,MB,MOS
726777,1601711,1601711|ISC|5.20|mb,5.2,0.1,mb,ISC
726812,1601774,1601774|NEIS|4.30|mb,4.3,0.0,mb,NEIS
726812,1601775,1601775|ISC|4.60|mb,4.6,0.8,mb,ISC
724656,1597348,1597348|ISC|5.00|mb,5.0,0.1,mb,ISC
724749,1597550,1597550|MOS|5.70|mb,5.7,0.0,mb,MOS
724749,1597551,1597551|NEIS|4.80|mb,4.8,0.0,mb,NEIS
724749,1597552,1597552|ISC|4.80|mb,4.8,0.0,mb,ISC
724768,1597594,1597594|MOS|5.60|mb,5.6,0.0,mb,MOS
724768,1597595,1597595|NEIS|5.30|mb,5.3,0.0,mb,NEIS
724768,1597596,1597596|ISC|5.30|mb,5.3,0.4,mb,ISC
724793,1597641,1597641|MOS|5.30|MB,5.3,0.0,MB,MOS
724793,1597642,1597642|NEIS|4.90|mb,4.9,0.0,mb,NEIS
724848,1597764,1597764|NEIS|4.50|mb,4.5,0.0,mb,NEIS
724848,1597765,1597765|ISC|4.80|mb,4.8,0.0,mb,ISC
724880,1597833,1597833|NEIS|4.60|mb,4.6,0.0,mb,NEIS
724904,1597889,1597889|NEIS|5.00|mb,5.0,0.0,mb,NEIS
724904,1597890,1597890|MOS|5.30|MB,5.3,0.0,MB,MOS
724904,1597890,1597890|MOS|5.40|MS,5.4,0.0,MS,MOS
724904,1597891,1597891|TAP|6.20|UK,6.2,0.0,UK,TAP
724904,1597894,1597894|ISC|5.10|mb,5.1,0.3,mb,ISC
724923,1597942,1597942|MOS|5.50|mb,5.5,0.0,mb,MOS
724923,1597942,1597942|MOS|5.60|MS,5.6,0.0,MS,MOS
724923,1597943,1597943|NEIS|5.30|mb,5.3,0.0,mb,NEIS
724923,1597943,1597943|NEIS|5.30|MSZ,5.3,0.0,MSZ,NEIS
724923,1597944,1597944|ISC|5.40|mb,5.4,0.2,mb,ISC
724980,1598058,1598058|MOS|6.10|MB,6.1,0.0,MB,MOS
724980,1598058,1598058|MOS|5.30|MS,5.3,0.0,MS,MOS
724980,1598059,1598059|NEIS|5.60|mb,5.6,0.0,mb,NEIS
724980,1598061,1598061|ISC|5.60|mb,5.6,0.2,mb,ISC
725004,1598114,1598114|NEIS|4.80|mb,4.8,0.0,mb,NEIS
725154,1598431,1598431|MOS|5.10|MB,5.1,0.0,MB,MOS
725154,1598432,1598432|NEIS|5.00|mb,5.0,0.0,mb,NEIS
725154,1598433,1598433|ISC|4.80|mb,4.8,0.3,mb,ISC
725218,1598553,1598553|NEIS|4.80|mb,4.8,0.0,mb,NEIS
725218,1598554,1598554|ISC|4.80|mb,4.8,0.0,mb,ISC
725361,1598825,1598825|MOS|5.40|MB,5.4,0.0,MB,MOS
725361,1598827,1598827|NEIS|4.90|mb,4.9,0.0,mb,NEIS
725361,1598828,1598828|ISC|4.80|mb,4.8,0.3,mb,ISC
725398,1598904,1598904|NEIS|4.70|mb,4.7,0.0,mb,NEIS
725398,1598905,1598905|TAP|5.20|UK,5.2,0.0,UK,TAP
725398,1598906,1598906|ISC|4.60|mb,4.6,0.3,mb,ISC
725418,1598955,1598955|NEIS|6.00|mb,6.0,0.0,mb,NEIS
725418,1598955,1598955|NEIS|5.60|MSZ,5.6,0.0,MSZ,NEIS
725418,1598956,1598956|MOS|6.30|MB,6.3,0.0,MB,MOS
725418,1598956,1598956|MOS|5.90|MS,5.9,0.0,MS,MOS
725418,1598958,1598958|ISC|6.00|mb,6.0,0.3,mb,ISC
725418,1598958,1598958|ISC|5.90|MS,5.9,0.2,MS,ISC
723545,1595054,1595054|NEIS|5.10|mb,5.1,0.0,mb,NEIS
723545,1595055,1595055|MOS|5.60|mb,5.6,0.0,mb,MOS
723545,1595055,1595055|MOS|5.70|MS,5.7,0.0,MS,MOS
723545,1595056,1595056|ISC|5.40|mb,5.4,0.1,mb,ISC
723734,1595442,1595442|MOS|5.30|MB,5.3,0.0,MB,MOS
723734,1595443,1595443|NEIS|5.10|mb,5.1,0.0,mb,NEIS
723734,1595444,1595444|ISC|5.20|mb,5.2,0.2,mb,ISC
723842,1595662,1595662|NEIS|4.60|mb,4.6,0.0,mb,NEIS
723842,1595663,1595663|ISC|4.70|mb,4.7,0.1,mb,ISC
723983,1595933,1595933|MOS|5.60|mb,5.6,0.0,mb,MOS
723983,1595934,1595934|NEIS|5.10|mb,5.1,0.0,mb,NEIS
723983,1595935,1595935|ISC|5.20|mb,5.2,0.4,mb,ISC
724005,1595977,1595977|NEIS|4.50|mb,4.5,0.0,mb,NEIS
724007,1595982,1595982|TAP|4.50|UK,4.5,0.0,UK,TAP
724018,1596004,1596004|MOS|5.00|MB,5.0,0.0,MB,MOS
724018,1596005,1596005|NEIS|4.40|mb,4.4,0.0,mb,NEIS
724018,1596006,1596006|ISC|4.00|mb,4.0,0.4,mb,ISC
724104,1596191,1596191|NEIS|4.80|mb,4.8,0.0,mb,NEIS
724104,1596192,1596192|ISC|5.00|mb,5.0,0.4,mb,ISC
724495,1597014,1597014|MOS|5.80|mb,5.8,0.0,mb,MOS
724495,1597015,1597015|NEIS|5.30|mb,5.3,0.0,mb,NEIS
724495,1597016,1597016|ISC|5.70|mb,5.7,0.4,mb,ISC
724548,1597117,1597117|TAP|4.40|UK,4.4,0.0,UK,TAP
722558,1593050,1593050|MOS|5.30|MB,5.3,0.0,MB,MOS
722558,1593051,1593051|NEIS|5.00|mb,5.0,0.0,mb,NEIS
722558,1593053,1593053|ISC|5.00|mb,5.0,0.1,mb,ISC
722563,1593062,1593062|MOS|5.70|MB,5.7,0.0,MB,MOS
722563,1593062,1593062|MOS|5.40|MS,5.4,0.0,MS,MOS
722563,1593063,1593063|NEIS|5.50|mb,5.5,0.0,mb,NEIS
722563,1593064,1593064|ISC|5.50|mb,5.5,0.2,mb,ISC
722595,1593127,1593127|NEIS|4.30|mb,4.3,0.0,mb,NEIS
722595,1593128,1593128|MOS|5.00|MB,5.0,0.0,MB,MOS
722595,1593129,1593129|ISC|4.80|mb,4.8,0.4,mb,ISC
722666,1593266,1593266|ISC|5.20|mb,5.2,0.2,mb,ISC
722679,1593299,1593299|MOS|5.70|mb,5.7,0.0,mb,MOS
722679,1593299,1593299|MOS|5.40|MS,5.4,0.0,MS,MOS
722679,1593300,1593300|NEIS|5.30|mb,5.3,0.0,mb,NEIS
722679,1593302,1593302|ISC|5.30|mb,5.3,0.3,mb,ISC
723008,1593894,1593894|MOS|5.40|MB,5.4,0.0,MB,MOS
723008,1593896,1593896|NEIS|5.20|mb,5.2,0.0,mb,NEIS
723008,1593898,1593898|ISC|5.10|mb,5.1,0.1,mb,ISC
723130,1594158,1594158|NEIS|5.60|mb,5.6,0.0,mb,NEIS
723130,1594158,1594158|NEIS|6.10|MSZ,6.1,0.0,MSZ,NEIS
723130,1594159,1594159|MOS|6.20|MB,6.2,0.0,MB,MOS
723130,1594159,1594159|MOS|6.20|MS,6.2,0.0,MS,MOS
723130,1594160,1594160|ISC|5.50|mb,5.5,0.2,mb,ISC
723130,1594160,1594160|ISC|6.20|MS,6.2,0.1,MS,ISC
723138,1594174,1594174|NEIS|5.40|mb,5.4,0.0,mb,NEIS
723138,1594175,1594175|MOS|5.80|mb,5.8,0.0,mb,MOS
723138,1594175,1594175|MOS|5.40|MS,5.4,0.0,MS,MOS
723138,1594176,1594176|ISC|5.10|mb,5.1,0.1,mb,ISC
723141,1594183,1594183|MOS|6.00|MB,6.0,0.0,MB,MOS
723141,1594183,1594183|MOS|6.40|MS,6.4,0.0,MS,MOS
723141,1594185,1594185|NEIS|5.60|mb,5.6,0.0,mb,NEIS
723141,1594185,1594185|NEIS|6.30|MSZ,6.3,0.0,MSZ,NEIS
723141,1594187,1594187|ISC|5.60|mb,5.6,0.2,mb,ISC
723141,1594187,1594187|ISC|6.30|MS,6.3,0.2,MS,ISC
723168,1594240,1594240|MOS|5.70|MB,5.7,0.0,MB,MOS
723168,1594240,1594240|MOS|5.90|MS,5.9,0.0,MS,MOS
723168,1594242,1594242|NEIS|5.40|mb,5.4,0.0,mb,NEIS
723168,1594242,1594242|NEIS|5.80|MSZ,5.8,0.0,MSZ,NEIS
723168,1594244,1594244|ISC|5.50|mb,5.5,0.3,mb,ISC
723168,1594244,1594244|ISC|6.00|MS,6.0,0.1,MS,ISC
723169,1594245,1594245|NEIS|4.50|mb,4.5,0.0,mb,NEIS
723299,1594526,1594526|NEIS|5.80|mb,5.8,0.0,mb,NEIS
723299,1594526,1594526|NEIS|6.10|MSZ,6.1,0.0,MSZ,NEIS
723299,1594527,1594527|MOS|6.20|MB,6.2,0.0,MB,MOS
723299,1594527,1594527|MOS|6.10|MS,6.1,0.0,MS,MOS
723299,1594528,1594528|ISC|5.90|mb,5.9,0.2,mb,ISC
723299,1594528,1594528|ISC|6.10|MS,6.1,0.1,MS,ISC
723339,1594606,1594606|NEIS|5.50|mb,5.5,0.0,mb,NEIS
723339,1594606,1594606|NEIS|5.90|MSZ,5.9,0.0,MSZ,NEIS
723339,1594607,1594607|MOS|5.80|MB,5.8,0.0,MB,MOS
723339,1594607,1594607|MOS|6.00|MS,6.0,0.0,MS,MOS
723339,1594609,1594609|ISC|5.60|mb,5.6,0.2,mb,ISC
723339,1594609,1594609|ISC|6.10|MS,6.1,0.2,MS,ISC
723340,1594610,1594610|ISC|5.20|mb,5.2,0.2,mb,ISC
723351,1594630,1594630|NEIS|4.70|mb,4.7,0.0,mb,NEIS
723351,1594631,1594631|MOS|5.20|MB,5.2,0.0,MB,MOS
723355,1594642,1594642|NEIS|4.90|mb,4.9,0.0,mb,NEIS
723355,1594643,1594643|MOS|5.30|MB,5.3,0.0,MB,MOS
723355,1594645,1594645|ISC|4.90|mb,4.9,0.3,mb,ISC
723360,1594654,1594654|MOS|5.20|MB,5.2,0.0,MB,MOS
723360,1594655,1594655|NEIS|4.30|mb,4.3,0.0,mb,NEIS
723360,1594656,1594656|ISC|4.60|mb,4.6,0.1,mb,ISC
723427,1594782,1594782|NEIS|4.80|mb,4.8,0.0,mb,NEIS
723427,1594783,1594783|ISC|5.10|mb,5.1,0.3,mb,ISC
723439,1594805,1594805|MOS|5.90|MB,5.9,0.0,MB,MOS
723439,1594805,1594805|MOS|5.60|MS,5.6,0.0,MS,MOS
723439,1594806,1594806|NEIS|5.70|mb,5.7,0.0,mb,NEIS
723439,1594808,1594808|ISC|5.70|mb,5.7,0.1,mb,ISC
723439,1594808,1594808|ISC|5.70|MS,5.7,0.2,MS,ISC
723463,1594865,1594865|NEIS|4.60|mb,4.6,0.0,mb,NEIS
723463,1594866,1594866|ISC|4.80|mb,4.8,0.2,mb,ISC
723464,1594869,1594869|NEIS|5.00|mb,5.0,0.0,mb,NEIS
723464,1594870,1594870|MOS|5.20|MB,5.2,0.0,MB,MOS
723464,1594871,1594871|ISC|5.00|mb,5.0,0.2,mb,ISC
723470,01079989,01079989|EVBIB|7.50|MW,7.5,0.3,MW,EVBIB
723470,1594887,1594887|NEIS|6.40|mb,6.4,0.0,mb,NEIS
723470,1594887,1594887|NEIS|7.20|MSZ,7.2,0.0,MSZ,NEIS
723470,1594887,1594887|PAS;NEIS|7.60|UK,7.6,0.0,UK,PAS;NEIS
723470,1594888,1594888|MOS|6.80|MB,6.8,0.0,MB,MOS
723470,1594888,1594888|MOS|7.60|MS,7.6,0.0,MS,MOS
723470,02323834,02323834|ABE3|7.30|mB,7.3,0.0,mB,ABE3
723470,02323834,02323834|ABE1|7.40|Ms,7.4,0.0,Ms,ABE1
723470,02323834,02323834|P&S|7.40|Ms,7.4,0.0,Ms,P&S
723470,02323834,02323834|P&S|7.50|Mw,7.5,0.0,Mw,P&S
723470,02323834,02323834|PAS|7.60|UK,7.6,0.0,UK,PAS
723470,1594889,1594889|ISC|6.60|mb,6.6,0.3,mb,ISC
723470,1594889,1594889|ISC|7.50|MS,7.5,0.1,MS,ISC
723472,1594893,1594893|NEIS|5.00|mb,5.0,0.0,mb,NEIS
723472,1594894,1594894|ISC|4.90|mb,4.9,0.3,mb,ISC
723474,1594897,1594897|MOS|5.30|MB,5.3,0.0,MB,MOS
723474,1594898,1594898|NEIS|4.80|mb,4.8,0.0,mb,NEIS
723474,1594899,1594899|ISC|5.10|mb,5.1,0.2,mb,ISC
723476,1594903,1594903|NEIS|5.50|mb,5.5,0.0,mb,NEIS
723476,1594904,1594904|MOS|5.40|MB,5.4,0.0,MB,MOS
723476,1594905,1594905|ISC|5.30|mb,5.3,0.1,mb,ISC
723477,1594907,1594907|MOS|5.40|MB,5.4,0.0,MB,MOS
723477,1594908,1594908|NEIS|5.20|mb,5.2,0.0,mb,NEIS
723477,1594909,1594909|ISC|4.90|mb,4.9,0.1,mb,ISC
723480,1594913,1594913|NEIS|4.70|mb,4.7,0.0,mb,NEIS
723481,1594915,1594915|MOS|5.30|MB,5.3,0.0,MB,MOS
723481,1594918,1594918|NEIS|5.00|mb,5.0,0.0,mb,NEIS
723481,1594919,1594919|ISC|5.30|mb,5.3,0.2,mb,ISC
723483,1594921,1594921|NEIS|4.80|mb,4.8,0.0,mb,NEIS
723483,1594922,1594922|MOS|5.30|MB,5.3,0.0,MB,MOS
723483,1594924,1594924|ISC|4.90|mb,4.9,0.1,mb,ISC
723484,1594925,1594925|NEIS|4.20|mb,4.2,0.0,mb,NEIS
723489,1594933,1594933|NEIS|4.90|mb,4.9,0.0,mb,NEIS
723489,1594935,1594935|ISC|5.10|mb,5.1,0.2,mb,ISC
723490,1594937,1594937|MOS|5.30|MB,5.3,0.0,MB,MOS
723490,1594938,1594938|NEIS|4.90|mb,4.9,0.0,mb,NEIS
723490,1594939,1594939|ISC|5.30|mb,5.3,0.2,mb,ISC
723493,1594946,1594946|MOS|5.30|MB,5.3,0.0,MB,MOS
723493,1594947,1594947|NEIS|4.70|mb,4.7,0.0,mb,NEIS
723493,1594948,1594948|ISC|4.90|mb,4.9,0.1,mb,ISC
723495,1594950,1594950|NEIS|5.00|mb,5.0,0.0,mb,NEIS
723495,1594952,1594952|ISC|4.90|mb,4.9,0.4,mb,ISC
723497,1594955,1594955|NEIS|5.10|mb,5.1,0.0,mb,NEIS
723498,1594958,1594958|MOS|5.30|MB,5.3,0.0,MB,MOS
723499,1594961,1594961|NEIS|4.60|mb,4.6,0.0,mb,NEIS
723499,1594962,1594962|ISC|5.10|mb,5.1,0.1,mb,ISC
723502,1594967,1594967|NEIS|5.10|mb,5.1,0.0,mb,NEIS
723502,1594968,1594968|MOS|5.50|mb,5.5,0.0,mb,MOS
723502,1594969,1594969|ISC|5.30|mb,5.3,0.1,mb,ISC
723504,1594974,1594974|MOS|5.40|MB,5.4,0.0,MB,MOS
723504,1594975,1594975|NEIS|4.70|mb,4.7,0.0,mb,NEIS
723504,1594976,1594976|ISC|4.70|mb,4.7,0.7,mb,ISC
723506,1594980,1594980|MOS|5.50|mb,5.5,0.0,mb,MOS
723506,1594980,1594980|MOS|5.10|MS,5.1,0.0,MS,MOS
723506,1594981,1594981|NEIS|5.30|mb,5.3,0.0,mb,NEIS
723506,1594982,1594982|ISC|5.40|mb,5.4,0.1,mb,ISC
723507,1594983,1594983|NEIS|5.00|mb,5.0,0.0,mb,NEIS
723507,1594984,1594984|MOS|5.40|MB,5.4,0.0,MB,MOS
723507,1594985,1594985|ISC|5.00|mb,5.0,0.1,mb,ISC
721143,1590179,1590179|MOS|5.30|MB,5.3,0.0,MB,MOS
721143,1590180,1590180|NEIS|4.90|mb,4.9,0.0,mb,NEIS
721143,1590181,1590181|ISC|5.00|mb,5.0,0.1,mb,ISC
721144,1590182,1590182|ISC|5.40|mb,5.4,0.1,mb,ISC
721150,1590197,1590197|NEIS|5.00|mb,5.0,0.0,mb,NEIS
721150,1590198,1590198|ISC|5.30|mb,5.3,0.2,mb,ISC
721156,1590206,1590206|NEIS|4.70|mb,4.7,0.0,mb,NEIS
721156,1590208,1590208|ISC|4.70|mb,4.7,0.3,mb,ISC
721158,1590210,1590210|MOS|5.50|mb,5.5,0.0,mb,MOS
721158,1590210,1590210|MOS|5.20|MS,5.2,0.0,MS,MOS
721158,1590212,1590212|NEIS|5.20|mb,5.2,0.0,mb,NEIS
721158,1590213,1590213|ISC|5.10|mb,5.1,0.5,mb,ISC
721159,1590216,1590216|NEIS|5.30|mb,5.3,0.0,mb,NEIS
721159,1590216,1590216|NEIS|5.50|MSZ,5.5,0.0,MSZ,NEIS
721159,1590217,1590217|MOS|5.60|MB,5.6,0.0,MB,MOS
721159,1590218,1590218|ISC|5.20|mb,5.2,0.3,mb,ISC
721165,1590233,1590233|NEIS|5.10|mb,5.1,0.0,mb,NEIS
721165,1590234,1590234|ISC|5.20|mb,5.2,0.2,mb,ISC
721167,1590237,1590237|MOS|5.50|mb,5.5,0.0,mb,MOS
721167,1590238,1590238|NEIS|5.10|mb,5.1,0.0,mb,NEIS
721167,1590239,1590239|ISC|5.20|mb,5.2,0.2,mb,ISC
721168,1590241,1590241|MOS|5.60|mb,5.6,0.0,mb,MOS
721168,1590242,1590242|NEIS|5.10|mb,5.1,0.0,mb,NEIS
721168,1590243,1590243|ISC|5.20|mb,5.2,0.1,mb,ISC
721171,1590246,1590246|NEIS|4.70|mb,4.7,0.0,mb,NEIS
721171,1590247,1590247|ISC|4.90|mb,4.9,0.4,mb,ISC
721181,1590269,1590269|NEIS|4.80|mb,4.8,0.0,mb,NEIS
721189,1590286,1590286|MOS|5.70|mb,5.7,0.0,mb,MOS
721189,1590287,1590287|NEIS|5.30|mb,5.3,0.0,mb,NEIS
721189,1590289,1590289|ISC|5.50|mb,5.5,0.1,mb,ISC
721201,1590311,1590311|NEIS|4.90|mb,4.9,0.0,mb,NEIS
721201,1590312,1590312|ISC|5.00|mb,5.0,0.2,mb,ISC
721205,1590317,1590317|ISC|5.00|mb,5.0,0.2,mb,ISC
721238,1590373,1590373|NEIS|5.10|mb,5.1,0.0,mb,NEIS
721238,1590374,1590374|MOS|5.40|MB,5.4,0.0,MB,MOS
721238,1590375,1590375|ISC|5.10|mb,5.1,0.1,mb,ISC
721276,1590441,1590441|NEIS|5.10|mb,5.1,0.0,mb,NEIS
721276,1590442,1590442|MOS|5.20|MB,5.2,0.0,MB,MOS
721282,1590452,1590452|NEIS|5.00|mb,5.0,0.0,mb,NEIS
721282,1590453,1590453|MOS|5.20|MB,5.2,0.0,MB,MOS
721282,1590454,1590454|ISC|5.00|mb,5.0,0.3,mb,ISC
721314,1590519,1590519|NEIS|5.40|mb,5.4,0.0,mb,NEIS
721314,1590520,1590520|MOS|5.50|mb,5.5,0.0,mb,MOS
721314,1590521,1590521|ISC|5.70|mb,5.7,0.2,mb,ISC
721350,1590587,1590587|ISC|4.90|mb,4.9,0.1,mb,ISC
721369,1590627,1590627|NEIS|6.10|mb,6.1,0.0,mb,NEIS
721369,1590627,1590627|NEIS|5.50|MSZ,5.5,0.0,MSZ,NEIS
721369,1590629,1590629|MOS|6.10|MB,6.1,0.0,MB,MOS
721369,1590630,1590630|ISC|6.10|mb,6.1,0.2,mb,ISC
721369,1590630,1590630|ISC|5.50|MS,5.5,0.0,MS,ISC
721429,1590734,1590734|ISC|4.90|mb,4.9,0.2,mb,ISC
721435,1590747,1590747|MOS|6.10|MB,6.1,0.0,MB,MOS
721435,1590747,1590747|MOS|5.50|MS,5.5,0.0,MS,MOS
721435,1590748,1590748|NEIS|5.70|mb,5.7,0.0,mb,NEIS
721435,1590749,1590749|ISC|5.60|mb,5.6,0.2,mb,ISC
721460,1590795,1590795|NEIS|4.90|mb,4.9,0.0,mb,NEIS
721460,1590796,1590796|MOS|5.20|MB,5.2,0.0,MB,MOS
721460,1590797,1590797|ISC|5.20|mb,5.2,0.0,mb,ISC
721463,1590803,1590803|NEIS|4.40|mb,4.4,0.0,mb,NEIS
721463,1590804,1590804|ISC|4.50|mb,4.5,0.1,mb,ISC
721467,1590810,1590810|NEIS|4.50|mb,4.5,0.0,mb,NEIS
721467,1590812,1590812|ISC|4.70|mb,4.7,0.5,mb,ISC
721478,1590840,1590840|ISC|4.80|mb,4.8,0.4,mb,ISC
721480,1590842,1590842|MOS|6.30|MB,6.3,0.0,MB,MOS
721480,1590842,1590842|MOS|5.60|MS,5.6,0.0,MS,MOS
721480,1590845,1590845|NEIS|5.80|mb,5.8,0.0,mb,NEIS
721480,1590845,1590845|NEIS|5.50|MSZ,5.5,0.0,MSZ,NEIS
721480,1590846,1590846|ISC|5.80|mb,5.8,0.2,mb,ISC
721480,1590846,1590846|ISC|5.90|MS,5.9,0.1,MS,ISC
721482,1590849,1590849|NEIS|4.30|mb,4.3,0.0,mb,NEIS
721482,1590850,1590850|MOS|5.10|MB,5.1,0.0,MB,MOS
721482,1590851,1590851|ISC|4.90|mb,4.9,0.6,mb,ISC
721486,1590859,1590859|NEIS|4.80|mb,4.8,0.0,mb,NEIS
721486,1590860,1590860|ISC|5.00|mb,5.0,0.0,mb,ISC
721487,1590861,1590861|NEIS|4.60|mb,4.6,0.0,mb,NEIS
721487,1590863,1590863|ISC|5.10|mb,5.1,0.1,mb,ISC
721498,1590879,1590879|NEIS|4.80|mb,4.8,0.0,mb,NEIS
721517,1590915,1590915|NEIS|5.10|mb,5.1,0.0,mb,NEIS
721517,1590916,1590916|MOS|5.20|MB,5.2,0.0,MB,MOS
721517,1590917,1590917|ISC|5.60|mb,5.6,0.2,mb,ISC
721525,1590929,1590929|NEIS|5.40|mb,5.4,0.0,mb,NEIS
721526,1590932,1590932|NEIS|4.80|mb,4.8,0.0,mb,NEIS
721526,1590933,1590933|ISC|5.00|mb,5.0,0.2,mb,ISC
721546,1590972,1590972|NEIS|5.30|mb,5.3,0.0,mb,NEIS
721546,1590973,1590973|MOS|5.50|MB,5.5,0.0,MB,MOS
721568,1591020,1591020|MOS|5.20|MB,5.2,0.0,MB,MOS
721568,1591020,1591020|MOS|5.00|MS,5.0,0.0,MS,MOS
721568,1591021,1591021|NEIS|5.10|mb,5.1,0.0,mb,NEIS
721568,1591023,1591023|ISC|5.30|mb,5.3,0.4,mb,ISC
721588,1591061,1591061|NEIS|4.80|mb,4.8,0.0,mb,NEIS
721588,1591061,1591061|NEIS|4.80|MSZ,4.8,0.0,MSZ,NEIS
721588,1591062,1591062|MOS|5.40|MB,5.4,0.0,MB,MOS
721588,1591062,1591062|MOS|4.70|MS,4.7,0.0,MS,MOS
721588,1591063,1591063|ISC|5.00|mb,5.0,0.6,mb,ISC
721593,1591071,1591071|ISC|5.10|mb,5.1,0.6,mb,ISC
721594,1591072,1591072|NEIS|4.90|mb,4.9,0.0,mb,NEIS
721604,1591093,1591093|NEIS|4.90|mb,4.9,0.0,mb,NEIS
721605,1591095,1591095|NEIS|4.80|mb,4.8,0.0,mb,NEIS
721606,1591097,1591097|NEIS|4.80|mb,4.8,0.0,mb,NEIS
721610,1591102,1591102|MOS|5.50|mb,5.5,0.0,mb,MOS
721610,1591102,1591102|MOS|5.00|MS,5.0,0.0,MS,MOS
721610,1591103,1591103|NEIS|5.30|mb,5.3,0.0,mb,NEIS
721610,1591103,1591103|NEIS|4.70|MSZ,4.7,0.0,MSZ,NEIS
721610,1591105,1591105|ISC|5.60|mb,5.6,0.2,mb,ISC
721621,1591126,1591126|NEIS|4.90|mb,4.9,0.0,mb,NEIS
721622,1591128,1591128|NEIS|5.10|mb,5.1,0.0,mb,NEIS
721622,1591129,1591129|ISC|5.20|mb,5.2,0.7,mb,ISC
721628,1591139,1591139|MOS|5.20|MB,5.2,0.0,MB,MOS
721628,1591140,1591140|NEIS|5.00|mb,5.0,0.0,mb,NEIS
721629,1591142,1591142|TAP|4.50|UK,4.5,0.0,UK,TAP
721633,1591149,1591149|NEIS|5.00|mb,5.0,0.0,mb,NEIS
721633,1591149,1591149|NEIS|4.60|MSZ,4.6,0.0,MSZ,NEIS
721633,1591150,1591150|MOS|5.20|MB,5.2,0.0,MB,MOS
721633,1591151,1591151|ISC|4.90|mb,4.9,0.1,mb,ISC
721638,1591162,1591162|MOS|5.60|MB,5.6,0.0,MB,MOS
721638,1591162,1591162|MOS|5.20|MS,5.2,0.0,MS,MOS
721638,1591163,1591163|NEIS|5.60|mb,5.6,0.0,mb,NEIS
721638,1591164,1591164|ISC|5.60|mb,5.6,0.4,mb,ISC
721663,1591216,1591216|NEIS|4.60|mb,4.6,0.0,mb,NEIS
721673,1591240,1591240|MOS|5.30|MB,5.3,0.0,MB,MOS
721673,1591240,1591240|MOS|5.00|MS,5.0,0.0,MS,MOS
721673,1591241,1591241|NEIS|5.30|mb,5.3,0.0,mb,NEIS
721673,1591242,1591242|ISC|5.30|mb,5.3,0.1,mb,ISC
721678,1591250,1591250|MOS|5.60|mb,5.6,0.0,mb,MOS
721678,1591251,1591251|NEIS|5.30|mb,5.3,0.0,mb,NEIS
721678,1591252,1591252|ISC|5.20|mb,5.2,0.3,mb,ISC
721682,1591256,1591256|NEIS|5.00|mb,5.0,0.0,mb,NEIS
721682,1591257,1591257|MOS|5.20|MB,5.2,0.0,MB,MOS
721744,1591388,1591388|ISC|4.90|mb,4.9,0.1,mb,ISC
721751,1591401,1591401|NEIS|5.20|mb,5.2,0.0,mb,NEIS
721762,1591427,1591427|ISC|4.80|mb,4.8,0.2,mb,ISC
721765,1591431,1591431|MOS|5.40|MB,5.4,0.0,MB,MOS
721765,1591432,1591432|NEIS|5.10|mb,5.1,0.0,mb,NEIS
721765,1591433,1591433|ISC|5.30|mb,5.3,0.4,mb,ISC
721782,1591467,1591467|NEIS|4.60|mb,4.6,0.0,mb,NEIS
721782,1591468,1591468|TAP|4.90|UK,4.9,0.0,UK,TAP
721782,1591469,1591469|ISC|4.60|mb,4.6,0.4,mb,ISC
721793,1591493,1591493|NEIS|5.00|mb,5.0,0.0,mb,NEIS
721793,1591494,1591494|MOS|5.20|MB,5.2,0.0,MB,MOS
721798,1591503,1591503|NEIS|5.10|mb,5.1,0.0,mb,NEIS
721798,1591504,1591504|MOS|5.50|mb,5.5,0.0,mb,MOS
721798,1591505,1591505|ISC|5.30|mb,5.3,0.2,mb,ISC
721800,1591507,1591507|NEIS|6.10|mb,6.1,0.0,mb,NEIS
721800,1591507,1591507|NEIS|6.00|MSZ,6.0,0.0,MSZ,NEIS
721800,1591507,1591507|BRK;NEIS|6.00|UK,6.0,0.0,UK,BRK;NEIS
721800,1591508,1591508|MOS|6.40|MB,6.4,0.0,MB,MOS
721800,1591508,1591508|MOS|6.10|MS,6.1,0.0,MS,MOS
721800,02323845,02323845|BRK|6.00|UK,6.0,0.0,UK,BRK
721800,1591511,1591511|ISC|6.10|mb,6.1,0.3,mb,ISC
721800,1591511,1591511|ISC|6.20|MS,6.2,0.1,MS,ISC
721842,1591595,1591595|MOS|5.40|MB,5.4,0.0,MB,MOS
721842,1591596,1591596|NEIS|4.90|mb,4.9,0.0,mb,NEIS
721842,1591597,1591597|ISC|5.20|mb,5.2,0.1,mb,ISC
721859,1591627,1591627|ISC|5.00|mb,5.0,0.2,mb,ISC
721867,1591643,1591643|MOS|5.30|MB,5.3,0.0,MB,MOS
